"relative_path","region","feature","file_domain","fork_status","hotfix_status","vanilla_status","difference_type","merge_status","intentional_fork_divergence","validated_static","validated_runtime","protected_concurrent_work","required_for_merge","priority","recommended_phase","recommended_action","evidence_report","evidence_commit","notes"
"common/journal_entries/03_russia.txt","russia","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/03_tibetan_expedition.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_communal_divides.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_dravidian_movement.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_imperialism_of_promise.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED; BLOCKED_BY_DESIGN_DECISION; IMPERIALISM_BLOCK_CLOSED"
"common/journal_entries/04_india_british_dictates.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_india_home_rule.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_india_nationalism.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_india_non_cooperation.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_india_railway.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","ALL_THREE_DIFFER"
"common/journal_entries/04_indian_famines.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_indian_federation.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_mughals.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_princely_states.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_sikh_empire.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/04_victoria_terminus.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_austria_journal_entries.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_austrian_fascism.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","PROTECTED_CONCURRENT_WORK","false","true","false","true","false","PROTECTED_SCOPE","NONE","Preserve protected work and exclude from automatic merge","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED; BLOCKED_BY_PROTECTED_WORK"
"common/journal_entries/05_balkan_national_awakening.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/journal_entries/05_balkan_wars.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_bulgaria_je.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_creation_of_yugoslavia.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/journal_entries/05_danubian_federation.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_eastern_question.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","VANILLA_1_13_ALIGNMENT_REQUIRED","false","true","false","false","true","P1_REQUIRED_CORRECTION","FUTURE_ATOMIC_JE_1_13_ALIGNMENT","Split by journal-entry object before any correction","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED; STATIC_INVALIDITY_PROVEN; ATOMIC_CORRECTION_REQUIRES_SCOPING"
"common/journal_entries/05_great_eastern_crisis.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/journal_entries/05_greece.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_grunderzeit.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_hungary_je.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_hungry_forties.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_metternich.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","PROTECTED_CONCURRENT_WORK","false","true","false","true","false","PROTECTED_SCOPE","NONE","Preserve protected work and exclude from automatic merge","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED; BLOCKED_BY_PROTECTED_WORK"
"common/journal_entries/05_montenegro_je.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_national_awakening_monument.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_prestige_goods.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_struggle_for_the_highveld.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_technocracy.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/05_the_grand_collapse.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_cuba.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_dominican_content.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_economic_regeneration.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_iberian_twilight_monuments.txt","iberia","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_language_policy.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_morocco_lands_of_anarchy.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_new_imperialism.txt","global","journal_entries","journal_entries","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","FORK_ONLY_CUSTOM"
"common/journal_entries/06_new_imperialism_mod.txt","global","journal_entries","journal_entries","ABSENT","PRESENT","ABSENT","HOTFIX_ONLY_CUSTOM","PROTECTED_CONCURRENT_WORK","false","true","false","true","false","PROTECTED_SCOPE","NONE","Preserve protected work and exclude from automatic merge","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","HOTFIX_ONLY_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; BLOCKED_BY_PROTECTED_WORK"
"common/journal_entries/06_philippines_je.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/06_portugal_politics.txt","iberia","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","VANILLA_1_13_ALIGNMENT_REQUIRED","false","true","false","false","true","P1_REQUIRED_CORRECTION","FUTURE_ATOMIC_JE_1_13_ALIGNMENT","Split by journal-entry object before any correction","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED; STATIC_INVALIDITY_PROVEN; ATOMIC_CORRECTION_REQUIRES_SCOPING"
