"diagnostic_id","diagnostic_kind","normalized_message","relative_path","line","script_line","object","object_type","suspected_api_or_reference","raw_excerpt","family","runtime_current","fork_context","source_context","vanilla_context","fork_file_present","source_file_present","vanilla_file_present","existing_report","existing_block","existing_classification","protected_area","intentional_divergence","post_merge_backlog","semantic_rewrite_required","bounded_exception","already_accounted_for","final_classification","classification_reason","merge_blocker","recommended_action","fresh_log_file","fresh_log_line","raw_log_excerpt"
"6A28-0106","PostValidate_effect","PostValidate of effect 'remove_modifier' returned false","common/journal_entries/07_poland_lithuania_mod.txt","591","591","je_plc_reform_great_power","journal_entry","remove_modifier","remove_modifier = {","API_REMOVE_MODIFIER","true","remove_modifier = {","remove_modifier = {","FILE_ABSENT","true","true","false","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","journal_entries","FAMILY_D","EXPLICIT_PROTECTED_AREA","false","false","false","false","false","PROTECTED_WORK","Path or API family belongs to explicitly protected work; 6A28 neither opens nor changes it.","false","PRESERVE_PROTECTED_WORK","debug.log","3259","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'remove_modifier' returned false at common/journal_entries/07_poland_lithuania_mod.txt:591"
"6A28-0107","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","common/laws/00_governance_principles.txt","136","136","law_monarchy","law","add_journal_entry","add_journal_entry = { type = je_spain_provisional_government }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","add_journal_entry = { type = je_divided_monarchists } || add_journal_entry = { type = je_spain_provisional_government }","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3231","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at common/laws/00_governance_principles.txt:136"
"6A28-0108","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","common/laws/00_governance_principles.txt","1125","1125","law_social_monarchy","law","add_journal_entry","add_journal_entry = { type = je_spain_provisional_government }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","add_journal_entry = { type = je_divided_monarchists } || add_journal_entry = { type = je_spain_provisional_government }","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3232","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at common/laws/00_governance_principles.txt:1125"
"6A28-0109","PostValidate_effect","PostValidate of effect 'post_notification' returned false","common/on_actions/00_code_on_actions.txt","6955","6955","on_enemy_convoys_raided","on_action","post_notification","post_notification = enemy_convoys_raided","API_POST_NOTIFICATION","true","post_notification = enemy_convoys_raided","post_notification = prisoner_out_of_jail || post_notification = acquired_technology_notification || post_notification = spreading_technology_notification","post_notification = prisoner_out_of_jail || post_notification = acquired_technology_notification || post_notification = spreading_technology_notification","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/on_actions","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_CORRECTION_SELECTED","debug.log","3252","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'post_notification' returned false at common/on_actions/00_code_on_actions.txt:6955"
"6A28-0110","PostValidate_effect","PostValidate of effect 'post_notification' returned false","common/on_actions/00_code_on_actions.txt","6963","6963","on_our_convoys_raided","on_action","post_notification","post_notification = our_convoys_raided","API_POST_NOTIFICATION","true","post_notification = our_convoys_raided","post_notification = prisoner_out_of_jail || post_notification = acquired_technology_notification || post_notification = spreading_technology_notification","post_notification = prisoner_out_of_jail || post_notification = acquired_technology_notification || post_notification = spreading_technology_notification","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/on_actions","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_CORRECTION_SELECTED","debug.log","3253","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'post_notification' returned false at common/on_actions/00_code_on_actions.txt:6963"
"6A28-0111","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","common/scripted_buttons/06_portugal_buttons.txt","100","100","je_portugal_and_brazil_pursue_united_kingdom_button","scripted_button","add_journal_entry","add_journal_entry = { type = je_portugal_united_kingdom }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","add_journal_entry = { type = je_portugal_united_kingdom }","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3256","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at common/scripted_buttons/06_portugal_buttons.txt:100"
"6A28-0112","PostValidate_effect","PostValidate of effect 'add_amendment' returned false","common/scripted_buttons/07_japan_buttons.txt","83","83","button_je_tenpo_frugal_ordinance","scripted_button","add_amendment","add_amendment = {","API_ADD_AMENDMENT","true","FILE_ABSENT","FILE_ABSENT","add_amendment = {","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_D","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3257","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_amendment' returned false at common/scripted_buttons/07_japan_buttons.txt:83"
"6A28-0113","PostValidate_effect","PostValidate of effect 'create_character' returned false","events/agitators_events/dreyfus_events.txt","84","84","dreyfus.1","event","create_character","create_character = {","API_CREATE_CHARACTER","true","create_character = {","create_character = {","create_character = {","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","French_content","FAMILY_C","","false","true","false","false","false","POST_MERGE_BACKLOG","The canonical decision defers this design work until after the hotfix merge.","false","DEFER_POST_MERGE","debug.log","3237","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/agitators_events/dreyfus_events.txt:84"
"6A28-0114","PostValidate_effect","PostValidate of effect 'create_character' returned false","events/agitators_events/dreyfus_events.txt","244","244","dreyfus.2","event","create_character","create_character = {","API_CREATE_CHARACTER","true","create_character = {","create_character = {","create_character = {","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","French_content","FAMILY_C","","false","true","false","false","false","POST_MERGE_BACKLOG","The canonical decision defers this design work until after the hotfix merge.","false","DEFER_POST_MERGE","debug.log","3238","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/agitators_events/dreyfus_events.txt:244"
"6A28-0115","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/balkans_events/serbia_events.txt","46","46","serbia.1","event","add_journal_entry","add_journal_entry = {","API_ADD_JOURNAL_ENTRY","true","add_journal_entry = {","add_journal_entry = {","add_journal_entry = {","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_CORRECTION_SELECTED","debug.log","3239","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/balkans_events/serbia_events.txt:46"
"6A28-0116","PostValidate_effect","PostValidate of effect 'post_notification' returned false","events/battle_for_india_events.txt","40","40","battle_for_india_events.1","event","post_notification","post_notification = durrani_abandons_mughal_sov #post_notification = aberdeen_act_notification","API_POST_NOTIFICATION","true","post_notification = durrani_abandons_mughal_sov #post_notification = aberdeen_act_notification","post_notification = caste_hierarchy_appears || post_notification = durrani_abandons_mughal_sov #post_notification = aberdeen_act_notification","FILE_ABSENT","true","true","false","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","EXPLICIT_PROTECTED_AREA","false","false","false","false","false","PROTECTED_WORK","Path or API family belongs to explicitly protected work; 6A28 neither opens nor changes it.","false","PRESERVE_PROTECTED_WORK","debug.log","3233","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'post_notification' returned false at events/battle_for_india_events.txt:40"
"6A28-0117","PostValidate_effect","PostValidate of effect 'add_contextless_journal_entry' returned false","events/iberia_events/carlist_war_events.txt","678","678","carlist_war.7","event","add_contextless_journal_entry","add_contextless_journal_entry =je_the_first_carlist_war","API_ADD_CONTEXTLESS_JOURNAL_ENTRY","true","add_contextless_journal_entry =je_the_first_carlist_war","add_contextless_journal_entry =je_the_first_carlist_war","add_contextless_journal_entry =je_the_first_carlist_war","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3240","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_contextless_journal_entry' returned false at events/iberia_events/carlist_war_events.txt:678"
"6A28-0118","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/iberia_events/two_spains_events.txt","70","70","two_spains.1","event","add_journal_entry","add_journal_entry = { type = je_the_two_spains }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","add_journal_entry = { type = je_the_two_spains } || add_journal_entry = { type = je_spain_provisional_government }","add_journal_entry = { type = je_the_two_spains } || add_journal_entry = { type = je_spain_provisional_government }","false","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3241","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/iberia_events/two_spains_events.txt:70"
"6A28-0119","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/iberia_events/two_spains_events.txt","419","419","two_spains.4","event","add_journal_entry","add_journal_entry = { type = je_spain_provisional_government }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","add_journal_entry = { type = je_the_two_spains } || add_journal_entry = { type = je_spain_provisional_government }","add_journal_entry = { type = je_the_two_spains } || add_journal_entry = { type = je_spain_provisional_government }","false","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3242","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/iberia_events/two_spains_events.txt:419"
"6A28-0120","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/iberia_events/two_spains_events.txt","572","572","two_spains.41","event","add_journal_entry","add_journal_entry = { type = je_spain_provisional_government }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","add_journal_entry = { type = je_the_two_spains } || add_journal_entry = { type = je_spain_provisional_government }","add_journal_entry = { type = je_the_two_spains } || add_journal_entry = { type = je_spain_provisional_government }","false","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3243","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/iberia_events/two_spains_events.txt:572"
"6A28-0121","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/japan_events/ep2_iwakura_events.txt","128","128","iwakura_mission.1","event","add_journal_entry","add_journal_entry = { type = je_iwakura_mission }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","add_journal_entry = { type = je_iwakura_mission }","add_journal_entry = { type = je_iwakura_mission }","false","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","Japan_hotfix","FAMILY_E","JAPAN_PROTECTED","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3244","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/japan_events/ep2_iwakura_events.txt:128"
"6A28-0122","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/japan_events/ep2_iwakura_events.txt","147","147","iwakura_mission.1","event","add_journal_entry","add_journal_entry = { type = je_iwakura_mission }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","add_journal_entry = { type = je_iwakura_mission }","add_journal_entry = { type = je_iwakura_mission }","false","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","Japan_hotfix","FAMILY_E","JAPAN_PROTECTED","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3245","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/japan_events/ep2_iwakura_events.txt:147"
"6A28-0123","PostValidate_effect","PostValidate of effect 'add_journal_entry' returned false","events/japan_events/ep2_iwakura_events.txt","165","165","iwakura_mission.1","event","add_journal_entry","add_journal_entry = { type = je_iwakura_mission }","API_ADD_JOURNAL_ENTRY","true","FILE_ABSENT","add_journal_entry = { type = je_iwakura_mission }","add_journal_entry = { type = je_iwakura_mission }","false","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","Japan_hotfix","FAMILY_E","JAPAN_PROTECTED","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3246","[23:14:20][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/japan_events/ep2_iwakura_events.txt:165"
