country_tag,country_name,character_id,name,role,is_ruler,is_ig_leader,is_general,is_admiral,other_role,birth_date,age_field,computed_age_1776,death_date,home_region,culture,religion,historical_status,actual_1776_holder,problem_type,date_quality,likely_1836_inheritance,priority,confidence,source_file,source_line_or_block,template_source,historical_source_1,historical_source_2,recommended_action
FRA,France,inline_FRA_00_military_formations_europe_1112,inline_FRA_1112,GENERAL,NO,NO,YES,NO,,,32,,,,cu:french,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,1112,,,,KEEP
FRA,France,inline_FRA_00_military_formations_europe_1123,inline_FRA_1123,GENERAL,NO,NO,YES,NO,,,33,,,,cu:french,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,1123,,,,KEEP
FRA,France,inline_FRA_00_military_formations_europe_950,inline_FRA_950,GENERAL,NO,NO,YES,NO,,,32,,,,cu:french,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,950,,,,KEEP
FRA,France,inline_FRA_00_military_formations_europe_961,inline_FRA_961,GENERAL,NO,NO,YES,NO,,,33,,,,cu:french,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,961,,,,KEEP
FRM,Frankfurt,FRM_ferdinand_starck,Ferdinand Starck,RULER;IG_LEADER,YES,YES,NO,NO,,,58,,,STATE_HESSE,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/frm - frankfurt.txt,3,vanilla:common/character_templates/country_frm.txt:1,,,REPLACE_CHARACTER
FTJ,Futa Jallon,UNSCRIPTED_RULER_FTJ,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
FTR,Futa Toro,UNSCRIPTED_RULER_FTR,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GAL,Galicia-Lodomeria,UNSCRIPTED_RULER_GAL,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GAR,Garhwal,GAR_sudarshan_shah_template,Sudarshan Panwar,RULER,YES,NO,NO,NO,,1794.5.8,,-19,,STATE_HILL_PUNJAB,cu:pahari,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gar - garwhal.txt,4,vanilla:common/character_templates/indian_princely_states.txt:697,,,REPLACE_CHARACTER
GAR,Garhwal,GAR_bhawani_shah_template,Bhawani Panwar,HEIR,NO,NO,NO,NO,HEIR,1834.2.10,,-59,,STATE_HILL_PUNJAB,cu:pahari,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gar - garwhal.txt,7,vanilla:common/character_templates/indian_princely_states.txt:715,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,gbr_george_iii_hanover_template,George of Hanover,RULER,YES,NO,NO,NO,,1738.8.21,,37,,,cu:british,,CORRECT_BUT_WRONG_DATE,George III,WRONG_EXACT_BIRTH_DATE,EXACT_DATE_CONFLICT_WITH_SOURCE,NO,P1_HIGH,HIGH,common/history/characters/gbr.txt,3,common/character_templates/country_gbr.txt:5,https://www.royal.uk/george-iii,,FIX_AGE
GBR,Great Britain,BIC_george_eden,BIC_george_eden,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,87,,,,RESEARCH_MORE
GBR,Great Britain,GBR_charles_gordon-lennox,Charles Gordon-Lennox,IG_LEADER,NO,YES,NO,NO,,1781.8.3,,-6,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,39,common/character_templates/country_gbr.txt:217,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,GBR_edward_smith-stanley,Edward Smith-Stanley,IG_LEADER,NO,YES,NO,NO,,1799.1.1,,-23,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,35,common/character_templates/country_gbr.txt:201,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,HBC_george_simpson,George Simpson,OTHER,NO,NO,NO,NO,,,44,,,STATE_HIGHLANDS,cu:scottish,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,82,vanilla:common/character_templates/country_can.txt:12,,,RESEARCH_MORE
GBR,Great Britain,inline_GBR_00_military_formations_europe_1456,Henry Hardinge,GENERAL,NO,NO,YES,NO,,1741.6.10,,34,,,cu:british,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,1456,,,,KEEP
GBR,Great Britain,inline_GBR_00_military_formations_europe_1542,Hugh Gough,GENERAL,NO,NO,YES,NO,,1745.6.10,,30,,,cu:british,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,1542,,,,KEEP
GBR,Great Britain,GBR_james_dundas,James Dundas,ADMIRAL,NO,NO,NO,YES,,,51,,,region_southern_europe,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,60,common/character_templates/country_gbr.txt:1477,,,RESEARCH_MORE
GBR,Great Britain,inline_GBR_00_military_formations_europe_1322,John Colborne,GENERAL,NO,NO,YES,NO,,1731.6.10,,44,,,cu:british,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,1322,,,,KEEP
GBR,Great Britain,GBR_John_Frost,John Frost,OTHER,NO,NO,NO,NO,,1784.5.25,,-9,,,cu:welsh,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,70,common/character_templates/country_gbr.txt:1819,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,inline_GBR_00_military_formations_europe_1398,Matthew Whitworth,GENERAL,NO,NO,YES,NO,,1741.6.10,,34,,,cu:british,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,1398,,,,KEEP
GBR,Great Britain,GBR_robert_owen,Robert Owen,IG_LEADER,NO,YES,NO,NO,,1771.5.14,,4,,,primary_culture,rel:atheist,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,23,common/character_templates/country_gbr.txt:154,,,RESEARCH_MORE
GBR,Great Britain,GBR_robert_peel,Robert Peel,IG_LEADER,NO,YES,NO,NO,,1788.2.5,,-13,,,cu:british,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,15,common/character_templates/country_gbr.txt:122,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,GBR_rowland_hill,Rowland Hill,IG_LEADER,NO,YES,NO,NO,,1772.8.11,,3,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,27,common/character_templates/country_gbr.txt:170,,,RESEARCH_MORE
GBR,Great Britain,GBR_edward_codrington,Sir Edward Codrington,ADMIRAL,NO,NO,NO,YES,,,66,,,region_england,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,43,common/character_templates/country_gbr.txt:1432,,,RESEARCH_MORE
GBR,Great Britain,GBR_george_cockburn,Sir George Cockburn,ADMIRAL,NO,NO,NO,YES,,,64,,,region_new_england,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,55,common/character_templates/country_gbr.txt:1464,,,RESEARCH_MORE
GBR,Great Britain,GBR_thomas_byam_martin,Sir Thomas Byam Martin,ADMIRAL,NO,NO,NO,YES,,1773.7.25,,2,,region_north_sea_coast,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,47,common/character_templates/country_gbr.txt:1414,,,RESEARCH_MORE
GBR,Great Britain,GBR_thomas_barnes,Thomas Barnes,IG_LEADER,NO,YES,NO,NO,,1785.9.11,,-10,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,31,common/character_templates/country_gbr.txt:185,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,GBR_thomas_cochrane,Thomas Cochrane,ADMIRAL,NO,NO,NO,YES,,,61,,,region_italy,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,51,common/character_templates/country_gbr.txt:1448,,,RESEARCH_MORE
GBR,Great Britain,gbr_queen_victoria_template,Victoria of Hanover,HEIR,NO,NO,NO,NO,HEIR,1819.5.24,,-44,,,cu:british,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,7,common/character_templates/country_gbr.txt:47,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,GBR_william_howley,William Howley,IG_LEADER,NO,YES,NO,NO,,1766.2.12,,9,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,19,common/character_templates/country_gbr.txt:140,,,RESEARCH_MORE
GBR,Great Britain,GBR_william_lamb,William Lamb,IG_LEADER,NO,YES,NO,NO,,1779.3.15,,-4,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gbr - great britain.txt,11,common/character_templates/country_gbr.txt:108,,,REMOVE_ANACHRONISTIC_CHARACTER
GBR,Great Britain,gbr_william_hanover_template,William of Hanover,HEIR,NO,NO,NO,NO,HEIR,1765.8.21,,10,,,cu:british,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/gbr - great britain.txt,3,common/character_templates/country_gbr.txt:26,,,RESEARCH_MORE
GBR,Great Britain,inline_GBR_00_military_formations_europe_1337,inline_GBR_1337,GENERAL,NO,NO,YES,NO,,,40,,,,cu:scottish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,1337,,,,KEEP
GBR,Great Britain,inline_GBR_00_military_formations_europe_1351,inline_GBR_1351,GENERAL,NO,NO,YES,NO,,,28,,,,cu:hindustani,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,1351,,,,KEEP
GEN,Most Serene Republic of Genoa,UNSCRIPTED_RULER_GEN,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GGO,Gogo,UNSCRIPTED_RULER_GGO,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GLD,Geledi,GLD_yuusuf_maxamuud_ibrahiim_gobroon,Yuusuf Maxamuud Ibrahiim Gobroon,RULER;GENERAL,YES,NO,YES,NO,,,60,,,STATE_SOMALILAND,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/gld - geledi.txt,3,vanilla:common/character_templates/country_gld.txt:1,,,REPLACE_CHARACTER
GNI,Guarani,UNSCRIPTED_RULER_GNI,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GR3,Sicily,UNSCRIPTED_RULER_GR3,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GR5,Santo Domingo,UNSCRIPTED_RULER_GR5,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GR7,Inuit,UNSCRIPTED_RULER_GR7,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GRW,Garawa,UNSCRIPTED_RULER_GRW,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
GWA,Gwalior,GWA_jankoji_roa_scindia,Jankoji Rao Scindia,RULER,YES,NO,NO,NO,,1805.1.1,,-29,,STATE_MALWA,cu:marathi,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gwa - gwalior.txt,3,vanilla:common/character_templates/indian_princely_states.txt:738,,,REPLACE_CHARACTER
GWA,Gwalior,GWA_baiza_bai_template,Baiza Bai,IG_LEADER,NO,YES,NO,NO,,1784.1.8,,-9,,STATE_MALWA,cu:marathi,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gwa - gwalior.txt,11,vanilla:common/character_templates/indian_princely_states.txt:782,,,REMOVE_ANACHRONISTIC_CHARACTER
GWA,Gwalior,GWA_jayajirao_scindia,Jayaji Rao Scindia,HEIR,NO,NO,NO,NO,HEIR,1835.1.3,,-60,,STATE_MALWA,cu:marathi,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/gwa - gwalior.txt,7,vanilla:common/character_templates/indian_princely_states.txt:758,,,REMOVE_ANACHRONISTIC_CHARACTER
HAI,Haiti,HAI_jean_pierre_boyer,Jean-Pierre Boyer,RULER,YES,NO,NO,NO,,1776.2.15,,-1,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/hai - haiti.txt,3,vanilla:common/character_templates/country_hai.txt:6,,,REPLACE_CHARACTER
HAI,Haiti,HAI_beaubrun_ardouin,Beaubrun Ardouin,IG_LEADER,NO,YES,NO,NO,,1796.10.30,,-21,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/hai - haiti.txt,11,vanilla:common/character_templates/country_hai.txt:47,,,REMOVE_ANACHRONISTIC_CHARACTER
HAI,Haiti,HAI_charles_riviere_herard,Charles Rivière-Hérard,IG_LEADER;GENERAL,NO,YES,YES,NO,,1789.2.16,,-14,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/hai - haiti.txt,8,vanilla:common/character_templates/country_hai.txt:27,,,REMOVE_ANACHRONISTIC_CHARACTER
HAI,Haiti,HAI_faustin_soulouque,Faustin Soulouque,GENERAL,NO,NO,YES,NO,,1782.8.15,,-7,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/hai - haiti.txt,25,vanilla:common/character_templates/country_hai.txt:151,,,REMOVE_ANACHRONISTIC_CHARACTER
HAI,Haiti,HAI_herard_dumesle,Hérard Dumesle,IG_LEADER,NO,YES,NO,NO,,1784.6.16,,-9,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/hai - haiti.txt,14,vanilla:common/character_templates/country_hai.txt:65,,,REMOVE_ANACHRONISTIC_CHARACTER
HAI,Haiti,HAI_jean_baptiste_riche,Jean-Baptiste Riché,GENERAL,NO,NO,YES,NO,,1776.2.15,,-1,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/hai - haiti.txt,22,vanilla:common/character_templates/country_hai.txt:133,,,REMOVE_ANACHRONISTIC_CHARACTER
HAI,Haiti,HAI_louis_jean-jacques_acaau,Louis Jean-Jacques Acaau,IG_LEADER,NO,YES,NO,NO,,,39,,,STATE_HAITI,cu:afro_antillean,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/hai - haiti.txt,17,vanilla:common/character_templates/country_hai.txt:84,,,RESEARCH_MORE
HAM,Hamburg,HAM_christian_daniel_benecke,Christian Daniel Benecke,RULER;IG_LEADER,YES,YES,NO,NO,,,68,,,STATE_FRANCONIA,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/ham - hamburg.txt,3,vanilla:common/character_templates/country_ham.txt:1,,,REPLACE_CHARACTER
HAN,Hanover,UNSCRIPTED_RULER_HAN,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
HAN,Hanover,HAN_andreas_von_schlutter,Andreas von Schlütter,ADMIRAL,NO,NO,NO,YES,,1781.6.3,,-6,,,cu:north_german,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/han - hannover.txt,6,vanilla:common/character_templates/country_han.txt:21,,,REMOVE_ANACHRONISTIC_CHARACTER
HAN,Hanover,HAN_hugh_halkett,Hugh Halkett,GENERAL,NO,NO,YES,NO,,1783.9.30,,-8,,STATE_LOWLANDS,cu:scottish,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/han - hannover.txt,3,vanilla:common/character_templates/country_han.txt:5,,,REMOVE_ANACHRONISTIC_CHARACTER
HAN,Hanover,HAN_jacob_grimm,Jacob Grimm,OTHER,NO,NO,NO,NO,,1785.1.4,,-10,,STATE_HESSE,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/han - hannover.txt,13,vanilla:common/character_templates/country_han.txt:36,,,REMOVE_ANACHRONISTIC_CHARACTER
HAU,Gobir,UNSCRIPTED_RULER_HAU,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
HAW,Hawaii,HAW_kamehameha_iii,Kamehameha III Kamehameha,RULER,YES,NO,NO,NO,,,22,,,STATE_HAWAIIAN_ISLANDS,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/haw - hawaii.txt,3,vanilla:common/character_templates/country_haw.txt:5,,,REPLACE_CHARACTER
HAW,Hawaii,HAW_asa_thurston,Asa Thurston,IG_LEADER,NO,YES,NO,NO,,1787.10.12,,-12,,STATE_MASSACHUSETTS,cu:yankee,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/haw - hawaii.txt,11,vanilla:common/character_templates/country_haw.txt:39,,,REMOVE_ANACHRONISTIC_CHARACTER
HAW,Hawaii,HAW_kamehameha_iv,Kamehameha IV Kamehameha,HEIR,NO,NO,NO,NO,HEIR,,2,,,STATE_HAWAIIAN_ISLANDS,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/haw - hawaii.txt,7,vanilla:common/character_templates/country_haw.txt:22,,,RESEARCH_MORE
HBC,Hudson's Bay Company,UNSCRIPTED_RULER_HBC,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
