country_tag,country_name,character_id,name,role,is_ruler,is_ig_leader,is_general,is_admiral,other_role,birth_date,age_field,computed_age_1776,death_date,home_region,culture,religion,historical_status,actual_1776_holder,problem_type,date_quality,likely_1836_inheritance,priority,confidence,source_file,source_line_or_block,template_source,historical_source_1,historical_source_2,recommended_action,vfs_state,simulation_basis
OMA,Oman,UNSCRIPTED_RULER_OMA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
ONT,Ontario,UNSCRIPTED_RULER_ONT,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
ORA,Oranje,UNSCRIPTED_RULER_ORA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
ORM,Orma,UNSCRIPTED_RULER_ORM,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
OUA,Tagant,UNSCRIPTED_RULER_OUA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
OVB,Ovambo,UNSCRIPTED_RULER_OVB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
OVM,Ovimbundu,UNSCRIPTED_RULER_OVM,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
OYO,Oyo,UNSCRIPTED_RULER_OYO,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
OZH,Orta Zhuz,UNSCRIPTED_RULER_OZH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PAA,Paakintyi,UNSCRIPTED_RULER_PAA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PAN,Punjab,inline_PAN_05_military_formations_india_89,Alexander Gardner,GENERAL,NO,NO,YES,NO,,,51,,,region_north_india,cu:yankee,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/05_military_formations_india.txt,89,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PAN,Punjab,UNSCRIPTED_RULER_PAN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PAP,Rome,UNSCRIPTED_RULER_PAP,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PAR,Parma,UNSCRIPTED_RULER_PAR,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PAT,Mapuche,UNSCRIPTED_RULER_PAT,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PCO,Puerto Rico,UNSCRIPTED_RULER_PCO,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PDI,Pedi,UNSCRIPTED_RULER_PDI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PER,Persia,inline_PER_per - persia_6,Mohammad-Ali Zand,HEIR,NO,NO,NO,NO,HEIR,1760.10.10,,15,,,primary_culture,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/characters/per - persia.txt,6,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PER,Persia,per_karim_khand_zand_template,Karim Zand,RULER;GENERAL,YES,NO,YES,NO,,1705.1.5,,70,,,primary_culture,,CORRECT_BUT_DATE_UNCERTAIN,Karim Khan Zand (vakil),FALSE_PRECISION_RISK,EXACT_DATE_WEAKLY_SOURCED,NO,P3_LOW,MEDIUM,common/history/characters/per - persia.txt,3,common/character_templates/country_per.txt:3,,,USE_DOCUMENTED_APPROXIMATE_AGE,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PHI,Philippines,UNSCRIPTED_RULER_PHI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PHL,Philippolis,UNSCRIPTED_RULER_PHL,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PLC,Poland-Lithuania,inline_PLC_00_military_formations_europe_92,Piotr von Zieten,GENERAL,NO,NO,YES,NO,,,36,,,region_eastern_europe,cu:polish,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,92,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PLC,Poland-Lithuania,PLC_Stanislaw,Stanislaw August Poniatowski,RULER,YES,NO,NO,NO,,1732.1.7,,43,,,cu:polish,,CORRECT_BUT_WRONG_DATE,Stanisław II August,WRONG_EXACT_BIRTH_DATE,EXACT_DATE_CONFLICT_WITH_SOURCE,NO,P2_MEDIUM,HIGH,common/history/characters/plc - poland lithuania.txt,3,common/character_templates/country_plc.txt:1,https://www.britannica.com/biography/Stanislaw-II-August-Poniatowski,,FIX_AGE,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PLY,Tahiti,UNSCRIPTED_RULER_PLY,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PMA,Pama,UNSCRIPTED_RULER_PMA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PON,Pontianak,UNSCRIPTED_RULER_PON,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
POR,Portugal,UNSCRIPTED_RULER_POR,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,José I of Portugal,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,HIGH,post-VFS static simulation; no surviving create_character ruler found,,,https://www.parlamento.pt/VisitaParlamento/Paginas/BiogDJose.aspx,https://www.encyclopedia.com/humanities/encyclopedias-almanacs-transcripts-and-maps/jose-i-portugal-1714-1777,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PPU,Papua,UNSCRIPTED_RULER_PPU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PRK,Perak,UNSCRIPTED_RULER_PRK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PRU,Prussia,inline_PRU_00_military_formations_europe_460,Hans Ernst Karl von Zieten,GENERAL,NO,NO,YES,NO,,,66,,,region_eastern_europe,,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,460,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PRU,Prussia,inline_PRU_00_military_formations_europe_400,Helmuth von Moltke,GENERAL,NO,NO,YES,NO,,,36,,,region_central_europe,,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,400,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PRU,Prussia,inline_PRU_00_military_formations_europe_350,Wilhelm von Krauseneck,GENERAL,NO,NO,YES,NO,,,62,,,region_western_europe,,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,350,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
PRU,Prussia,UNSCRIPTED_RULER_PRU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,Frederick II,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,HIGH,post-VFS static simulation; no surviving create_character ruler found,,,https://frederick.mml.ox.ac.uk/history,https://frederick.mml.ox.ac.uk/timeline,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PUD,Pudukottai,UNSCRIPTED_RULER_PUD,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
PWN,Pawnee,UNSCRIPTED_RULER_PWN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
QUE,Quebec,UNSCRIPTED_RULER_QUE,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
RGB,Reguibat,UNSCRIPTED_RULER_RGB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_00_military_formations_europe_2148,Aleksandr Chernyshyov,GENERAL,NO,NO,YES,NO,,,35,,,,cu:russian,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,2148,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_00_military_formations_europe_2041,Friedrich von Berg,GENERAL,NO,NO,YES,NO,,,32,,,,cu:south_german,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,2041,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_00_military_formations_europe_2217,Ivan Paskevich,GENERAL,NO,NO,YES,NO,,,32,,,,cu:russian,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,2217,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_00_military_formations_europe_1964,Matvey Khrapovitsky,GENERAL,NO,NO,YES,NO,,,35,,,,cu:russian,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,1964,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_00_military_formations_europe_1795,Mikhail vorontsov,GENERAL,NO,NO,YES,NO,,,40,,,,cu:russian,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,1795,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_00_military_formations_europe_2314,Nikolay Karsky,GENERAL,NO,NO,YES,NO,,,35,,,,cu:russian,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,2314,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_rus_18,Peter Romanov,HEIR,NO,NO,NO,NO,HEIR,1754.6.8,,21,,,primary_culture,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/characters/rus.txt,18,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RUS,Russia,inline_RUS_rus_3,Catherine Romanov,RULER,YES,NO,NO,NO,,1729.7.6,,46,,,cu:north_german,,CORRECT_BUT_WRONG_DATE,Catherine II,WRONG_EXACT_BIRTH_DATE,EXACT_DATE_CONFLICT_WITH_SOURCE,NO,P1_HIGH,HIGH,common/history/characters/rus.txt,3,,https://www.britishmuseum.org/collection/term/BIOG22234,https://www.metmuseum.org/art/collection/search/198159,FIX_AGE,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
RWD,Rwanda,UNSCRIPTED_RULER_RWD,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
RYU,Ryukyu,UNSCRIPTED_RULER_RYU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SAK,Siak,UNSCRIPTED_RULER_SAK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SAN,San,UNSCRIPTED_RULER_SAN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SAR,Sardinia-Piedmont,UNSCRIPTED_RULER_SAR,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SAT,Satara,UNSCRIPTED_RULER_SAT,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SAX,Saxony,UNSCRIPTED_RULER_SAX,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SC1,Nueva España,UNSCRIPTED_RULER_SC1,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SC2,Nueva Granada,UNSCRIPTED_RULER_SC2,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SC3,Perú,UNSCRIPTED_RULER_SC3,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SC4,Río de la Plata,UNSCRIPTED_RULER_SC4,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SCH,Schleswig,UNSCRIPTED_RULER_SCH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SCM,Schaumburg-Lippe,UNSCRIPTED_RULER_SCM,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
