generation,source_log,severity,diagnostic_type,normalized_message,raw_message,script_path,line,column,context,count,first_occurrence,last_occurrence,fork_present,vanilla_present,same_as_vanilla,custom_fork_file,override,historical_6a28_match,comparison_status,primary_classification,family_id,risk,runtime_required,notes
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'post_notification' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'post_notification' returned false at common/on_actions/00_code_on_actions.txt:6963,common/on_actions/00_code_on_actions.txt,6963,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_POST_NOTIFICATION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_amendment' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_amendment' returned false at common/scripted_buttons/07_japan_buttons.txt:83,common/scripted_buttons/07_japan_buttons.txt,83,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,YES,CURRENT_EXACT_LOG_CLEANUP_1,VANILLA_OR_EXTERNAL,API_ADD_AMENDMENT,LOW,NO,Fresh recurrence remains attributable to vanilla/external content or a path without an actionable fork override under the existing physical comparison.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'create_character' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/agitators_events/dreyfus_events.txt:84,events/agitators_events/dreyfus_events.txt,84,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,API_CREATE_CHARACTER,SEMANTIC,YES,Reclassified after LOG-CLEANUP-3: the event call is not the root cause; dreyfus_template uses hq = region_france and requires a template/HQ/home_region semantic decision.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'create_character' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/agitators_events/dreyfus_events.txt:244,events/agitators_events/dreyfus_events.txt,244,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,API_CREATE_CHARACTER,SEMANTIC,YES,Reclassified after LOG-CLEANUP-3: the event call is not the root cause; dreyfus_template uses hq = region_france and requires a template/HQ/home_region semantic decision.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'post_notification' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'post_notification' returned false at events/battle_for_india_events.txt:40,events/battle_for_india_events.txt,40,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,NO,UNKNOWN,YES,NO,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_POST_NOTIFICATION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_modifier' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_modifier' returned false at events/iberia_events/morocco_makhzen_events.txt:646,events/iberia_events/morocco_makhzen_events.txt,646,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,NO,CURRENT_EXACT_LOG_CLEANUP_1,UNKNOWN_REQUIRES_AUDIT,API_ADD_MODIFIER,HIGH,YES,Fresh recurrence confirms the identity but does not resolve the add_modifier/add_enactment_modifier attribution; focused static and runtime audit remains required.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_modifier' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_modifier' returned false at events/iberia_events/morocco_makhzen_events.txt:664,events/iberia_events/morocco_makhzen_events.txt,664,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,NO,CURRENT_EXACT_LOG_CLEANUP_1,UNKNOWN_REQUIRES_AUDIT,API_ADD_MODIFIER,HIGH,YES,Fresh recurrence confirms the identity but does not resolve the add_modifier/add_enactment_modifier attribution; focused static and runtime audit remains required.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_journal_entry' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_journal_entry' returned false at events/japan_events/ep2_meiji_restoration.txt:320,events/japan_events/ep2_meiji_restoration.txt,320,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,YES,CURRENT_EXACT_LOG_CLEANUP_1,VANILLA_OR_EXTERNAL,API_ADD_JOURNAL_ENTRY,LOW,NO,Fresh recurrence remains attributable to vanilla/external content or a path without an actionable fork override under the existing physical comparison.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'custom_tooltip' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'custom_tooltip' returned false at events/meiji_restoration.txt:152,events/meiji_restoration.txt,152,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_CUSTOM_TOOLTIP,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'custom_tooltip' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'custom_tooltip' returned false at events/meiji_restoration.txt:271,events/meiji_restoration.txt,271,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_CUSTOM_TOOLTIP,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'create_building' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'create_building' returned false at events/russo_chinese_events.txt:350,events/russo_chinese_events.txt,350,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_CREATE_BUILDING,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'create_character' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/soi_events/00_ep1_caucasus_events.txt:730,events/soi_events/00_ep1_caucasus_events.txt,730,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,API_CREATE_CHARACTER,SEMANTIC,YES,"Fresh recurrence plus fork/vanilla evidence still requires an API, scope, or content-semantics decision; no safe mechanical substitution is established here."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'create_character' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/soi_events/00_ep1_caucasus_events.txt:759,events/soi_events/00_ep1_caucasus_events.txt,759,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,API_CREATE_CHARACTER,SEMANTIC,YES,"Fresh recurrence plus fork/vanilla evidence still requires an API, scope, or content-semantics decision; no safe mechanical substitution is established here."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'create_character' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'create_character' returned false at events/soi_events/00_ep1_caucasus_events.txt:1039,events/soi_events/00_ep1_caucasus_events.txt,1039,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,API_CREATE_CHARACTER,SEMANTIC,YES,"Fresh recurrence plus fork/vanilla evidence still requires an API, scope, or content-semantics decision; no safe mechanical substitution is established here."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_enactment_modifier' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_enactment_modifier' returned false at events/soi_events/00_lobbies_events_03.txt:1234,events/soi_events/00_lobbies_events_03.txt,1234,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,NO,CURRENT_EXACT_LOG_CLEANUP_1,UNKNOWN_REQUIRES_AUDIT,API_ADD_ENACTMENT_MODIFIER,HIGH,YES,Fresh recurrence confirms the identity but does not resolve the add_modifier/add_enactment_modifier attribution; focused static and runtime audit remains required.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_enactment_modifier' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_enactment_modifier' returned false at events/soi_events/00_lobbies_events_03.txt:1428,events/soi_events/00_lobbies_events_03.txt,1428,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,NO,CURRENT_EXACT_LOG_CLEANUP_1,UNKNOWN_REQUIRES_AUDIT,API_ADD_ENACTMENT_MODIFIER,HIGH,YES,Fresh recurrence confirms the identity but does not resolve the add_modifier/add_enactment_modifier attribution; focused static and runtime audit remains required.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_EFFECT,PostValidate of effect 'add_enactment_modifier' returned false,[21:17:42][jomini_effect.cpp:141]: PostValidate of effect 'add_enactment_modifier' returned false at events/soi_events/00_lobbies_events_03.txt:1520,events/soi_events/00_lobbies_events_03.txt,1520,,,1,2026-08-14T21:17:42+02:00,2026-08-14T21:17:42+02:00,YES,YES,NO,NO,YES,NO,CURRENT_EXACT_LOG_CLEANUP_1,UNKNOWN_REQUIRES_AUDIT,API_ADD_ENACTMENT_MODIFIER,HIGH,YES,Fresh recurrence confirms the identity but does not resolve the add_modifier/add_enactment_modifier attribution; focused static and runtime audit remains required.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_objective' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_objective' returned false at common/achievements/sphereofinfluenceachievements.txt:96,common/achievements/sphereofinfluenceachievements.txt,96,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,YES,CURRENT_EXACT_LOG_CLEANUP_1,VANILLA_OR_EXTERNAL,API_HAS_OBJECTIVE,LOW,NO,Fresh recurrence remains attributable to vanilla/external content or a path without an actionable fork override under the existing physical comparison.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_objective' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_objective' returned false at common/achievements/standard_achievments.txt:644,common/achievements/standard_achievments.txt,644,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,YES,CURRENT_EXACT_LOG_CLEANUP_1,VANILLA_OR_EXTERNAL,API_HAS_OBJECTIVE,LOW,NO,Fresh recurrence remains attributable to vanilla/external content or a path without an actionable fork override under the existing physical comparison.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'is_building_type' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'is_building_type' returned false at common/ai_strategies/00_default_strategy.txt:5085,common/ai_strategies/00_default_strategy.txt,5085,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,INTENTIONAL_FORK_DIVERGENCE,API_IS_BUILDING_TYPE,MEDIUM,NO,Fresh recurrence remains within a previously validated intentional fork divergence; preserve unless design authority changes.
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'custom_tooltip' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'custom_tooltip' returned false at common/journal_entries/00_meiji_restoration.txt:99,common/journal_entries/00_meiji_restoration.txt,99,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_CUSTOM_TOOLTIP,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at common/journal_entries/02_brazil_navy.txt:14,common/journal_entries/02_brazil_navy.txt,14,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at common/journal_entries/02_brazil_navy.txt:79,common/journal_entries/02_brazil_navy.txt,79,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:13,common/journal_entries/03_afghanistan.txt,13,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:101,common/journal_entries/03_afghanistan.txt,101,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:112,common/journal_entries/03_afghanistan.txt,112,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:126,common/journal_entries/03_afghanistan.txt,126,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:148,common/journal_entries/03_afghanistan.txt,148,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:166,common/journal_entries/03_afghanistan.txt,166,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/journal_entries/03_afghanistan.txt:197,common/journal_entries/03_afghanistan.txt,197,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
