"id","subsystem","diagnostic_type","normalized_message","raw_example","script_path","script_line","occurrences","fork_file","current_vanilla_homologue","present_in_previous_cleanup","previous_classification","root_cause","attribution","safe_fix","patch_applied","notes"
"LOG13-R0287","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,KQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip BAV41! flag_overlay!Â BaviÃ¨re ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_269","common/history/buildings/00_west_europe.txt","6796","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0288","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,KQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip BAV41! flag_overlay!Â BaviÃ¨re ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_269","common/history/buildings/00_west_europe.txt","6918","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0289","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,KQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip BAV41! flag_overlay!Â BaviÃ¨re ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_269","common/history/buildings/00_west_europe.txt","7008","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0290","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,NwAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip SAX55! flag_overlay!Â Saxe ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_2693000","common/history/buildings/00_west_europe.txt","7047","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0291","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,BQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip PRU5! flag_overlay!Â Prusse ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_269300","common/history/buildings/00_west_europe.txt","7565","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0292","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,BQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip PRU5! flag_overlay!Â Prusse ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_269300","common/history/buildings/00_west_europe.txt","7583","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0293","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,BQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip PRU5! flag_overlay!Â Prusse ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_269300","common/history/buildings/00_west_europe.txt","7596","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0294","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! Le tooltippable_name tooltip:dw_1696362872,PwAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip SAR63! flag_overlay!Â PiÃ©mont-Sardaigne ! ! doit avoir inventÃ© la technologie tooltippable_name tool","common/history/buildings/01_south_europe.txt","399","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0295","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! tooltippable_name tooltip:dw_1696362872,OwAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip MOD59! flag_overlay!Â ModÃ¨ne ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_2693000","common/history/buildings/01_south_europe.txt","1436","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0296","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,QgAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip TUS66! flag_overlay!Â Toscane ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_2693","common/history/buildings/01_south_europe.txt","1494","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0297","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid state ownership","Script system error! Error: create_building effect [ Invalid state in STATE_AUSTRIA for SÃ©rÃ©nissime rÃ©publique de Venise for building ownership ] Script location: common/history/buildings/01_south_europe.txt:1904","common/history/buildings/01_south_europe.txt","1904","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0298","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:562","common/history/buildings/03_north_africa.txt","562","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0299","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:573","common/history/buildings/03_north_africa.txt","573","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0300","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:584","common/history/buildings/03_north_africa.txt","584","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0301","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:597","common/history/buildings/03_north_africa.txt","597","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0302","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:664","common/history/buildings/03_north_africa.txt","664","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0303","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:675","common/history/buildings/03_north_africa.txt","675","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0304","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:783","common/history/buildings/03_north_africa.txt","783","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0305","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:794","common/history/buildings/03_north_africa.txt","794","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0306","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid or null state","Script system error! Error: create_building effect [ Scoped object is not valid. Type: Ã‰tat NULL_STATE (x000000) ] Script location: common/history/buildings/03_north_africa.txt:807","common/history/buildings/03_north_africa.txt","807","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0307","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! tooltippable_name tooltip:dw_1696362872,3QEAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip TUN477! flag_overlay!Â Tunis ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_26930006","common/history/buildings/03_north_africa.txt","835","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0308","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! tooltippable_name tooltip:dw_1696362872,3QEAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip TUN477! flag_overlay!Â Tunis ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_26930006","common/history/buildings/03_north_africa.txt","893","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0309","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! tooltippable_name tooltip:dw_1696362872,3QEAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip TUN477! flag_overlay!Â Tunis ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_26930006","common/history/buildings/03_north_africa.txt","904","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0310","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! tooltippable_name tooltip:dw_1696362872,2wEAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip TRI475! flag_overlay!Â Tripolitaine ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_2","common/history/buildings/03_north_africa.txt","956","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0311","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! Treize Colonies tooltippable_name tooltip:dw_1696362872,CQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip USA9! flag_overlay!Â Treize Colonies ! ! doit avoir inventÃ© la technologie tooltippable_","common/history/buildings/05_north_america.txt","933","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0312","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! Treize Colonies tooltippable_name tooltip:dw_1696362872,CQAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip USA9! flag_overlay!Â Treize Colonies ! ! doit avoir inventÃ© la technologie tooltippable_","common/history/buildings/05_north_america.txt","1053","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0313","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid state ownership","Script system error! Error: create_building effect [ Invalid state in STATE_ALENTEJO for BrÃ©sil for building ownership ] Script location: common/history/buildings/07_south_america.txt:2218","common/history/buildings/07_south_america.txt","2218","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0314","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! Le tooltippable_name tooltip:dw_1696362872,pwAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip TIB167! flag_overlay!Â Tibet ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip:dw_26930","common/history/buildings/09_central_asia.txt","809","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0315","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid state ownership","Script system error! Error: create_building effect [ Invalid state in STATE_DELHI for Compagnie des Indes orientales for building ownership ] Script location: common/history/buildings/10_india.txt:506","common/history/buildings/10_india.txt","506","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0316","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! ConfÃ©dÃ©ration marathe tooltippable_name tooltip:dw_1696362872,6AIAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip MARATH744! flag_overlay!Â ConfÃ©dÃ©ration marathe ! ! doit avoir inventÃ© la tech","common/history/buildings/10_india.txt","777","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0317","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: invalid state ownership","Script system error! Error: create_building effect [ Invalid state in STATE_MADRAS for Compagnie des Indes orientales for building ownership ] Script location: common/history/buildings/10_india.txt:1609","common/history/buildings/10_india.txt","1609","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0318","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! ConfÃ©dÃ©ration marathe tooltippable_name tooltip:dw_1696362872,6AIAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip MARATH744! flag_overlay!Â ConfÃ©dÃ©ration marathe ! ! doit avoir inventÃ© la tech","common/history/buildings/10_india.txt","2114","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0319","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,nAAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip CHI156! flag_overlay!Â Chine des Qing ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip","common/history/buildings/11_east_asia.txt","464","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0320","jomini_script_system.cpp","SCRIPT_EFFECT_CREATE_BUILDING","create_building effect: owner lacks required technology","Script system error! Error: create_building effect [ simple_box! La tooltippable_name tooltip:dw_1696362872,nAAAAA==,DATA_COUNTRY_NAME_TOOLTIP,CountryTooltip CHI156! flag_overlay!Â Chine des Qing ! ! doit avoir inventÃ© la technologie tooltippable_name tooltip","common/history/buildings/11_east_asia.txt","947","1","YES","YES","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
