object_type,object_id,name,localization_key,description_key,icon,source_file,technology_requirement,parent_category,compatible_hulls,slot_type,effects,construction_cost,maintenance,AI_logic,DLC_requirement,notes
PROTECTION,ship_mod_seaplane_tender_armor_light,$ship_mod_unarmored_hull$,ship_mod_seaplane_tender_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:3408,NONE,ship_mod_slot_armor,ship_type_seaplane_tender,ship_mod_slot_armor,ship_armor_add=50; ship_hit_points_max_add=175,goods_input_steel_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_seaplane_tender_armor_medium,$ship_mod_thin_steel_plate$,ship_mod_seaplane_tender_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:3428,NONE,ship_mod_slot_armor,ship_type_seaplane_tender,ship_mod_slot_armor,ship_armor_add=131; ship_hit_points_max_add=550,goods_input_steel_add=8,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_seaplane_tender_armor_high,$ship_mod_light_splinter_protection$,ship_mod_seaplane_tender_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:3448,NONE,ship_mod_slot_armor,ship_type_seaplane_tender,ship_mod_slot_armor,ship_armor_add=250; ship_hit_points_max_add=1100,goods_input_steel_add=12,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_seaplane_tender_guns_light,Seaplane Scout Detachment,ship_mod_seaplane_tender_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:3468,NONE,ship_mod_slot_guns,ship_type_seaplane_tender,ship_mod_slot_guns,ship_hull_damage_add=80; ship_crew_damage_add=12; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=5,goods_input_aeroplanes_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_seaplane_tender_guns_medium,Seaplane Scout Flight,ship_mod_seaplane_tender_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:3490,NONE,ship_mod_slot_guns,ship_type_seaplane_tender,ship_mod_slot_guns,ship_hull_damage_add=150; ship_crew_damage_add=20; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=12,goods_input_aeroplanes_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_seaplane_tender_guns_high,Torpedo Seaplane Flight,ship_mod_seaplane_tender_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:3512,NONE,ship_mod_slot_guns,ship_type_seaplane_tender,ship_mod_slot_guns,ship_hull_damage_add=220; ship_crew_damage_add=30; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=25,goods_input_aeroplanes_add=15; goods_input_ammunition_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_seaplane_tender_propulsion_light,$ship_mod_triple_expansion_engine$,ship_mod_seaplane_tender_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:3535,NONE,ship_mod_slot_propulsion,ship_type_seaplane_tender,ship_mod_slot_propulsion,ship_movement_speed_add=8,goods_input_engines_add=10; goods_input_coal_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_seaplane_tender_propulsion_medium,$ship_mod_te_water_tube_boilers$,ship_mod_seaplane_tender_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:3555,NONE,ship_mod_slot_propulsion,ship_type_seaplane_tender,ship_mod_slot_propulsion,ship_movement_speed_add=10,goods_input_engines_add=15; goods_input_coal_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_seaplane_tender_propulsion_high,$ship_mod_direct_drive_turbines$,ship_mod_seaplane_tender_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:3575,NONE,ship_mod_slot_propulsion,ship_type_seaplane_tender,ship_mod_slot_propulsion,ship_movement_speed_add=12.5,goods_input_engines_add=22; goods_input_coal_add=12,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_seaplane_tender_range_light,$ship_mod_reduced_stowage$,ship_mod_seaplane_tender_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:3595,NONE,ship_mod_slot_range,ship_type_seaplane_tender,ship_mod_slot_range,ship_supply_capacity_add=20,goods_input_groceries_add=9,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_seaplane_tender_range_medium,$ship_mod_standard_stowage$,ship_mod_seaplane_tender_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:3615,NONE,ship_mod_slot_range,ship_type_seaplane_tender,ship_mod_slot_range,ship_supply_capacity_add=55; ship_supply_efficiency_add=0.1,goods_input_groceries_add=16,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_seaplane_tender_range_high,$ship_mod_increased_stowage$,ship_mod_seaplane_tender_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:3636,NONE,ship_mod_slot_range,ship_type_seaplane_tender,ship_mod_slot_range,ship_supply_capacity_add=110; ship_supply_efficiency_add=0.25,goods_input_groceries_add=26,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_aircraft_carrier_armor_light,$ship_mod_unarmored_hull$,ship_mod_aircraft_carrier_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:3659,NONE,ship_mod_slot_armor,ship_type_aircraft_carrier,ship_mod_slot_armor,ship_armor_add=59; ship_hit_points_max_add=175,goods_input_steel_add=5; goods_input_wood_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_aircraft_carrier_armor_medium,$ship_mod_light_kc_belt$,ship_mod_aircraft_carrier_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:3680,NONE,ship_mod_slot_armor,ship_type_aircraft_carrier,ship_mod_slot_armor,ship_armor_add=144; ship_hit_points_max_add=550,goods_input_steel_add=12,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_aircraft_carrier_armor_high,$ship_mod_kc_belt_armored_deck$,ship_mod_aircraft_carrier_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:3700,NONE,ship_mod_slot_armor,ship_type_aircraft_carrier,ship_mod_slot_armor,ship_armor_add=288; ship_hit_points_max_add=1100,goods_input_steel_add=20,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_aircraft_carrier_guns_light,Fleet Reconnaissance Flight,ship_mod_aircraft_carrier_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:3720,NONE,ship_mod_slot_guns,ship_type_aircraft_carrier,ship_mod_slot_guns,ship_hull_damage_add=115; ship_crew_damage_add=12; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=10,goods_input_aeroplanes_add=15,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_aircraft_carrier_guns_medium,Composite Flight,ship_mod_aircraft_carrier_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:3742,NONE,ship_mod_slot_guns,ship_type_aircraft_carrier,ship_mod_slot_guns,ship_hull_damage_add=200; ship_crew_damage_add=20; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=25,goods_input_aeroplanes_add=30; goods_input_ammunition_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_aircraft_carrier_guns_high,Fleet Torpedo Flight,ship_mod_aircraft_carrier_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:3765,NONE,ship_mod_slot_guns,ship_type_aircraft_carrier,ship_mod_slot_guns,ship_hull_damage_add=290; ship_crew_damage_add=30; ship_critical_hit_chance_add=0.25; ship_vulnerability_add=100,goods_input_aeroplanes_add=40; goods_input_ammunition_add=20,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_aircraft_carrier_propulsion_light,$ship_mod_direct_drive_turbines$,ship_mod_aircraft_carrier_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:3788,NONE,ship_mod_slot_propulsion,ship_type_aircraft_carrier,ship_mod_slot_propulsion,ship_movement_speed_add=10,goods_input_engines_add=18; goods_input_oil_add=10,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_aircraft_carrier_propulsion_medium,$ship_mod_geared_turbines_oil$,ship_mod_aircraft_carrier_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:3808,NONE,ship_mod_slot_propulsion,ship_type_aircraft_carrier,ship_mod_slot_propulsion,ship_movement_speed_add=12.5,goods_input_engines_add=25; goods_input_oil_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_aircraft_carrier_propulsion_high,$ship_mod_high_pressure_geared_turbines$,ship_mod_aircraft_carrier_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:3828,NONE,ship_mod_slot_propulsion,ship_type_aircraft_carrier,ship_mod_slot_propulsion,ship_movement_speed_add=15,goods_input_engines_add=32; goods_input_oil_add=15,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_aircraft_carrier_range_light,$ship_mod_reduced_stowage$,ship_mod_aircraft_carrier_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:3848,NONE,ship_mod_slot_range,ship_type_aircraft_carrier,ship_mod_slot_range,ship_supply_capacity_add=45,goods_input_groceries_add=13,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_aircraft_carrier_range_medium,$ship_mod_standard_stowage$,ship_mod_aircraft_carrier_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:3868,NONE,ship_mod_slot_range,ship_type_aircraft_carrier,ship_mod_slot_range,ship_supply_capacity_add=110; ship_supply_efficiency_add=0.1,goods_input_groceries_add=26,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_aircraft_carrier_range_high,$ship_mod_increased_stowage$,ship_mod_aircraft_carrier_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:3889,NONE,ship_mod_slot_range,ship_type_aircraft_carrier,ship_mod_slot_range,ship_supply_capacity_add=225; ship_supply_efficiency_add=0.25,goods_input_groceries_add=40,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
