relation_type,producer,output,consumer,technology,ai_bootstrap,source_file,notes
DEMAND_EDGE,,electroniccomponents,pm_high_speed_trains,bullet_train_tech,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_high_speed_trains_principle_transport_3,bullet_train_tech,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_hv_grid_download,high_voltage_transmission,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_hybrid_vehicles_production,hybrid_vehicles,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_hydrotreated_biofuels,biorefining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_integrated_circuit,integrated_circuits,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_internet_global_network_building_telecommunications,wireless_broadband_networks,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_launched_guided_projectiles,cannon_launched_guided_projectiles,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_local_courier_network,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_mechanical_arm,mechanical_arms,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_mendelejew_coal_liquefaction,mendelejew_synthetic_fuel_tech,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_microprocessor,micro_processors,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_multi_core_processor,parallel_computing_architecture,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_national_radio_network_building_telecommunications,mass_propaganda,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_oil_horizontal_perforation,horizontal_drilling,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_online_content_creation,social_media,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_oxygen_steel_process,oxygen_steelmaking_process,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_photomask_projection,integrated_circuits,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_polyethylene_synthesis,polyethylene,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_precised_shells,precision_ammunition,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_research_center_basic,verrier_modern_physics_tech,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_research_center_medium,funded_research_projects,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_rocket_probes,space_rocketery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_satellite_communications_network_building_telecommunications,telecommunications,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_teleprinter_network_building_office,secure_market_transactions,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_thermal_cracking,thermal_cracking,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_touch_tone_telephones,proto_digital_devices,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_turbo_diesel_engines,thermal_cracking,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_typewriter_documentation_building_office,market_studies,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_uhv_grid_download,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_vacuum_arc_remelting,advanced_electric_arc_processes,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_vacuum_distillation,vacuum_distillation,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,electroniccomponents,pm_zeppelins_production,zeppelins,STRATEGY_STANCE,common/production_methods/ztr_military_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_embedded_control_circuit,electroniccomponents,,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_printed_circuit_board,electroniccomponents,,integrated_circuits,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_transistor,electroniccomponents,,semiconductor,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_vacuum_tube,electroniccomponents,,electrical_capacitors,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,elgar_instruments,classic_plays_pm,elgar_classicism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_classical_orchestra,NONE,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_digital_orchestra,interactive_media,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_early_romantic_orchestra,romanticism,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_jazz_band,jazz_blues,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_late_romantic_orchestra,elgar_modern_art_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_mid_romantic_orchestra,elgar_irrationalism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,pm_elgar_rock_band,rock_and_roll,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,elgar_instruments,silent_films,silent_cinema,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_elgar_artisan_brass_instruments,elgar_instruments,,elgar_classicism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_artisan_instruments,elgar_instruments,,elgar_classicism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_digital_instruments,elgar_instruments,,global_music,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_electric_instruments,elgar_instruments,,rock_and_roll,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_industrial_instruments,elgar_instruments,,mechanical_tools,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,blockbuster_films,elgar_music,,mass_entertainment,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,celluloide_films,elgar_music,,mass_propaganda,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,classic_plays_pm,elgar_music,,elgar_classicism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,local_plays_pm,elgar_music,,elgar_classicism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,modern_productions_pm,elgar_music,,elgar_mass_culture_tech,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_color_broadcasting,elgar_music,,tv_color,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_audio_workstation,elgar_music,,global_music,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_postproduction,elgar_music,,advanced_personal_computer,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_early_broadcasting,elgar_music,,government_broadcasting,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_electronic_news_gathering,elgar_music,,mass_propaganda,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_classical_orchestra,elgar_music,,NONE,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_digital_orchestra,elgar_music,,interactive_media,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_early_romantic_orchestra,elgar_music,,romanticism,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_jazz_band,elgar_music,,jazz_blues,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_late_romantic_orchestra,elgar_music,,elgar_modern_art_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_mid_romantic_orchestra,elgar_music,,elgar_irrationalism_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_elgar_rock_band,elgar_music,,rock_and_roll,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_online_content_creation,elgar_music,,social_media,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
