tech_id,category,unlock_type,unlock_id,unlock_name,relationship_type,source_file,source_context,notes
floating_harbor,military,production_methods,pm_trade_center_trade_quantity_very_high,Mass-Scale Trading,UNLOCK,common/production_methods/11_private_infrastructure.txt,440: unlocking_technologies = { floating_harbor },PM_REQUIREMENT
fractional_distillation,production,technology,baking_powder,Baking Powder,PREREQUISITE,common/technology/technologies/10_production.txt,390: fractional_distillation,PREREQUISITE
fractional_distillation,production,technology,rubber_mastication,Rubber Mastication,PREREQUISITE,common/technology/technologies/10_production.txt,515: fractional_distillation,PREREQUISITE
fractional_distillation,production,production_methods,pm_patent_stills,Patent Stills,UNLOCK,common/production_methods/01_industry.txt,223: fractional_distillation,PM_REQUIREMENT
fractional_distillation,production,production_methods,pm_sugar_beets,Sugar Beets,UNLOCK,common/production_methods/02_agro.txt,156: fractional_distillation,PM_REQUIREMENT
fractional_distillation,production,production_methods,steam_powered_evaporation_sugar,Steam-Powered Mills,UNLOCK,common/production_methods/04_plantations.txt,526: fractional_distillation,PM_REQUIREMENT
gantry_cranes,military,modifier,ship_ship_type_supply_ship_supply_capacity_mult,$ship_type_supply_ship$ $ship_supply_capacity_add$,MODIFIER,common/technology/technologies/20_military.txt,687: technology modifier block,ship_ship_type_supply_ship_supply_capacity_mult=0.1
gantry_cranes,military,technology,floating_harbor,Floating Harbor,PREREQUISITE,common/technology/technologies/20_military.txt,673: gantry_cranes,PREREQUISITE
gantry_cranes,military,company_types,company_aker_mek,Agers Mechaniske Værksted,UNLOCK,common/company_types/00_companies_europe.txt,831: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,company_types,company_armstrong_whitworth,Sir W. G. Armstrong Whitworth & Co.,UNLOCK,common/company_types/00_companies_great_britain.txt,115: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,company_types,company_foochow_arsenal,Foochow Shipyard,UNLOCK,common/company_types/00_companies_china.txt,203: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,company_types,company_gotaverken,Götaverken,UNLOCK,common/company_types/00_companies_europe.txt,746: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,company_types,company_stt,Stabilimento Tecnico Triestino,UNLOCK,common/company_types/00_companies_italy.txt,359: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,company_types,company_wadia_shipbuilders,Wadia Shipbuilders,UNLOCK,common/company_types/00_companies_ip2.txt,551: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,company_types,company_william_cramp,William Cramp & Sons,UNLOCK,common/company_types/00_companies_usa.txt,369: has_technology_researched = gantry_cranes,COMPANY_REQUIREMENT
gantry_cranes,military,production_methods,pm_industrial_port,Industrial Port,UNLOCK,common/production_methods/11_private_infrastructure.txt,41: gantry_cranes,PM_REQUIREMENT
gantry_cranes,military,production_methods,pm_metal_shipbuilding,Steamships,UNLOCK,common/production_methods/01_industry.txt,1987: gantry_cranes,PM_REQUIREMENT
gantry_cranes,military,production_methods,pm_steam_trawlers,Steam Trawlers,UNLOCK,common/production_methods/09_misc_resource.txt,289: gantry_cranes,PM_REQUIREMENT
gantry_cranes,military,production_methods,pm_steam_whaling_ships,Steam-Powered Whalers,UNLOCK,common/production_methods/09_misc_resource.txt,437: gantry_cranes,PM_REQUIREMENT
general_staff,military,technology,military_statistics,Military Statistics,PREREQUISITE,common/technology/technologies/20_military.txt,512: general_staff,PREREQUISITE
general_staff,military,technology,trench_works,Trench Works,PREREQUISITE,common/technology/technologies/20_military.txt,724: general_staff,PREREQUISITE
general_staff,military,combat_unit_types,combat_unit_type_skirmish_infantry,Skirmish Infantry,UNLOCK,common/combat_unit_types/00_land_combat_unit_types.txt,163: unlocking_technologies = { general_staff },UNIT_REQUIREMENT
general_staff,military,laws,law_mass_conscription,Mass Conscription,UNLOCK,common/laws/00_army_model.txt,342: has_technology_researched = general_staff,LAW_REQUIREMENT
general_staff,military,laws,law_professional_army,Professional Army,UNLOCK,common/laws/00_army_model.txt,193: has_technology_researched = general_staff,LAW_REQUIREMENT
general_staff,military,production_methods,pm_general_training,General Training,UNLOCK,common/production_methods/05_military.txt,35: general_staff,PM_REQUIREMENT
general_staff,military,production_methods,pm_general_training_conscription,$pm_general_training$,UNLOCK,common/production_methods/05_military.txt,197: general_staff,PM_REQUIREMENT
general_staff,military,treaty_articles,military_assistance,Military Assistance,UNLOCK,common/treaty_articles/12_military_assistance.txt,22: general_staff,UNLOCK
gunsmithing,military,technology,artillery,Artillery,PREREQUISITE,common/technology/technologies/20_military.txt,92: gunsmithing,PREREQUISITE
gunsmithing,military,technology,percussion_cap,Percussion Cap,PREREQUISITE,common/technology/technologies/20_military.txt,321: gunsmithing,PREREQUISITE
gunsmithing,military,buildings,building_arms_industry,Arms Industries,UNLOCK,common/buildings/01_industry.txt,421: gunsmithing,BUILDING_REQUIREMENT
gunsmithing,military,buildings,building_artillery_foundry,Artillery Foundry,UNLOCK,common/buildings/01_industry.txt,444: gunsmithing,BUILDING_REQUIREMENT
gunsmithing,military,company_types,company_famae,Fábrica de Armas de la Nación,UNLOCK,common/company_types/00_companies_americas.txt,513: has_technology_researched = gunsmithing,COMPANY_REQUIREMENT
gunsmithing,military,company_types,company_trubia,Fábrica de Armas de Trubia,UNLOCK,common/company_types/00_companies_europe.txt,1495: has_technology_researched = gunsmithing,COMPANY_REQUIREMENT
gunsmithing,military,company_types,company_zastava,Zastava oružje,UNLOCK,common/company_types/00_companies_europe.txt,1575: has_technology_researched = gunsmithing,COMPANY_REQUIREMENT
handcranked_machine_gun,military,modifier,unit_army_defense_add,Army $unit_defense_add$,MODIFIER,common/technology/technologies/20_military.txt,561: technology modifier block,unit_army_defense_add=5
handcranked_machine_gun,military,modifier,unit_kill_rate_add,[concept_kill_rate],MODIFIER,common/technology/technologies/20_military.txt,561: technology modifier block,unit_kill_rate_add=0.05
handcranked_machine_gun,military,technology,automatic_machine_guns,Automatic Machine Guns,PREREQUISITE,common/technology/technologies/20_military.txt,819: handcranked_machine_gun,PREREQUISITE
handcranked_machine_gun,military,technology,defense_in_depth,Defense in Depth,PREREQUISITE,common/technology/technologies/20_military.txt,787: handcranked_machine_gun,PREREQUISITE
handcranked_machine_gun,military,technology,military_aviation,Military Aviation,PREREQUISITE,common/technology/technologies/20_military.txt,1089: handcranked_machine_gun,PREREQUISITE
human_rights,society,modifier,country_institution_social_security_max_investment_add,Max $institution_social_security$ [concept_institution] Investment,MODIFIER,common/technology/technologies/30_society.txt,821: technology modifier block,country_institution_social_security_max_investment_add=1
human_rights,society,technology,feminism,Feminism,PREREQUISITE,common/technology/technologies/30_society.txt,904: human_rights,PREREQUISITE
human_rights,society,journal_entries,je_donghak_movement,The Donghak Movement,UNLOCK,common/journal_entries/03_korea.txt,26: has_technology_researched = human_rights,JOURNAL_REQUIREMENT
human_rights,society,journal_entries,je_dravidian_movement,Dravidian Movement,UNLOCK,common/journal_entries/04_dravidian_movement.txt,19: has_technology_researched = human_rights,JOURNAL_REQUIREMENT
human_rights,society,journal_entries,je_sol_1,Poverty Crisis,UNLOCK,common/journal_entries/00_standard_of_living.txt,30: has_technology_researched = human_rights,JOURNAL_REQUIREMENT
human_rights,society,journal_entries,je_strike,Strike!,UNLOCK,common/journal_entries/00_strike_je.txt,8: has_technology_researched = human_rights,JOURNAL_REQUIREMENT
human_rights,society,journal_entries,je_suffragists,Call for Women’s Suffrage,UNLOCK,common/journal_entries/00_suffragists.txt,7: has_technology_researched = human_rights,JOURNAL_REQUIREMENT
human_rights,society,law_groups,lawgroup_childrens_rights,Children's Rights,UNLOCK,common/law_groups/00_laws.txt,144: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_free_speech,Free Speech,UNLOCK,common/law_groups/00_laws.txt,134: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_labor_rights,Labor Rights,UNLOCK,common/law_groups/00_laws.txt,139: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_labour_associations,Labor Associations,UNLOCK,common/law_groups/00_laws.txt,177: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_migration,Migration,UNLOCK,common/law_groups/00_laws.txt,159: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_rights_of_women,Rights of Women,UNLOCK,common/law_groups/00_laws.txt,149: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_slavery,Slavery,UNLOCK,common/law_groups/00_laws.txt,164: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,law_groups,lawgroup_welfare,Welfare,UNLOCK,common/law_groups/00_laws.txt,154: law_group_category = human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_agrarianism,Agrarianism,UNLOCK,common/laws/00_economic_system.txt,196: has_technology_researched = human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_compulsory_primary_school,Compulsory Primary School,UNLOCK,common/laws/00_childrens_rights.txt,94: human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_interventionism,Interventionism,UNLOCK,common/laws/00_economic_system.txt,100: has_technology_researched = human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_multicultural,Multiculturalism,UNLOCK,common/laws/00_citizenship.txt,623: human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_old_age_pension,Old Age Pension,UNLOCK,common/laws/00_welfare.txt,133: human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_per_capita_based_taxation,Per-Capita Taxation,UNLOCK,common/laws/00_taxation.txt,162: has_technology_researched = human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_protected_speech,Protected Speech,UNLOCK,common/laws/00_free_speech.txt,93: human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_slavery_banned,Slavery Banned,UNLOCK,common/laws/00_slavery.txt,89: has_technology_researched = human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_tenant_farmers,Tenant Farmers,UNLOCK,common/laws/00_land_reform.txt,195: has_technology_researched = human_rights,LAW_REQUIREMENT
human_rights,society,laws,law_worker_protections,Workers' Protections,UNLOCK,common/laws/00_labor_rights.txt,55: human_rights,LAW_REQUIREMENT
hydraulic_cranes,military,technology,gantry_cranes,Gantry Cranes,PREREQUISITE,common/technology/technologies/20_military.txt,698: hydraulic_cranes,PREREQUISITE
hydraulic_cranes,military,company_types,company_imperial_arsenal,Tersâne-i Âmire,UNLOCK,common/company_types/00_companies_asia.txt,124: has_technology_researched = hydraulic_cranes,COMPANY_REQUIREMENT
hydraulic_cranes,military,company_types,company_john_brown,John Brown & Company,UNLOCK,common/company_types/00_companies_great_britain.txt,190: has_technology_researched = hydraulic_cranes,COMPANY_REQUIREMENT
hydraulic_cranes,military,production_methods,pm_trade_center_trade_quantity_high,Bulk Trading,UNLOCK,common/production_methods/11_private_infrastructure.txt,423: unlocking_technologies = { hydraulic_cranes },PM_REQUIREMENT
identification_documents,society,modifier,country_institution_home_affairs_max_investment_add,Max $institution_home_affairs$ [concept_institution] Investment,MODIFIER,common/technology/technologies/30_society.txt,1301: technology modifier block,country_institution_home_affairs_max_investment_add=1
identification_documents,society,modifier,state_incorporation_speed_mult,Incorporation Speed,MODIFIER,common/technology/technologies/30_society.txt,1301: technology modifier block,state_incorporation_speed_mult=0.05
identification_documents,society,modifier,state_tax_capacity_add,Taxation Capacity,MODIFIER,common/technology/technologies/30_society.txt,1301: technology modifier block,state_tax_capacity_add=25
identification_documents,society,technology,central_planning,Central Planning,PREREQUISITE,common/technology/technologies/30_society.txt,1415: identification_documents,PREREQUISITE
identification_documents,society,journal_entries,je_assassination,Prevent the Assassination Plot,UNLOCK,common/journal_entries/00_assassination.txt,95: has_technology_researched = identification_documents,JOURNAL_REQUIREMENT
improved_fertilizer,production,technology,nitrogen_fixation,Nitrogen Fixation,PREREQUISITE,common/technology/technologies/10_production.txt,925: improved_fertilizer,PREREQUISITE
improved_fertilizer,production,journal_entries,je_portugal_regeneration_agriculture,Regeneration: The Countryside,UNLOCK,common/journal_entries/06_portugal_politics.txt,587: has_technology_researched = improved_fertilizer,JOURNAL_REQUIREMENT
improved_fertilizer,production,journal_entries,je_spa_economic_regeneration_master,Economic Regeneration,UNLOCK,common/journal_entries/06_economic_regeneration.txt,70: has_technology_researched = improved_fertilizer,JOURNAL_REQUIREMENT
improved_fertilizer,production,production_methods,pm_fertilization,Fertilizers,UNLOCK,common/production_methods/02_agro.txt,70: improved_fertilizer,PM_REQUIREMENT
improved_fertilizer,production,production_methods,pm_fertilization_building_rice_farm,Fertilizers,UNLOCK,common/production_methods/02_agro.txt,351: improved_fertilizer,PM_REQUIREMENT
