tag,country_name,state,population_relevant,incorporated,military_law,true_native_formula_rate,true_native_raw,raw_state_center_cap,country_has_active_conscription_law,state_directly_owned,state_incorporation_status,state_conscription_allowed,unit_type_allowed_for_conscripts,tech_requirements_met,law_requirements_met,other_engine_requirements_met,active_church_law,effective_rate_factor,final_state_effective_cap,capacity_basis,effective_native_country_cap,desired_2d2,final_scripted_country_target,country_shortfall,country_shortfall_reason
PRU,Prussia,STATE_RUHR,214072,YES,law_professional_army,0.010000,2.140720,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_UPPER_SILESIA,183965,YES,law_professional_army,0.010000,1.839650,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_WESTPHALIA,319707,YES,law_professional_army,0.010000,3.197070,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_WEST_PRUSSIA,198901,YES,law_professional_army,0.010000,1.989010,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PUD,Pudukottai,STATE_MADRAS,2203535,YES,law_professional_army,0.010000,22.035350,23,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,22,VANILLA_1_13_9_EFFECTIVE_FORMULA,22,3,3,0,NONE
QUE,Quebec,STATE_QUEBEC,138800,YES,law_peasant_levies,0.040000,5.552000,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
RUS,Russia,STATE_AKMOLINSK,12194,YES,law_peasant_levies,0.040000,0.487760,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_ARKHANGELSK,59630,YES,law_peasant_levies,0.040000,2.385200,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_ASTRAKHAN,66198,YES,law_peasant_levies,0.040000,2.647920,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_BURYATIA,43896,YES,law_peasant_levies,0.040000,1.755840,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_CHELYABINSK,81401,YES,law_peasant_levies,0.040000,3.256040,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_CHERNIHIV,356070,YES,law_peasant_levies,0.040000,14.242800,15,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,14,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_CHUVASHIA,138860,YES,law_peasant_levies,0.040000,5.554400,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_DOBRUDJA,5415,YES,law_peasant_levies,0.040000,0.216600,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_EAST_KARELIA,42253,NO,law_peasant_levies,0.040000,1.690120,2,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_GALICH,186626,YES,law_peasant_levies,0.040000,7.465040,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_INGRIA,244065,YES,law_peasant_levies,0.040000,9.762600,10,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_IRKUTSK,65340,NO,law_peasant_levies,0.040000,2.613600,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KALMYKIA,31440,YES,law_peasant_levies,0.040000,1.257600,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KAMCHATKA,1500,NO,law_peasant_levies,0.040000,0.060000,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KAZAN,277390,YES,law_peasant_levies,0.040000,11.095600,12,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,11,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KHARKOV,739190,YES,law_peasant_levies,0.040000,29.567600,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,25,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KOLA,1568,NO,law_peasant_levies,0.040000,0.062720,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KOLYMA,10455,YES,law_peasant_levies,0.040000,0.418200,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KRASNOYARSK,49110,YES,law_peasant_levies,0.040000,1.964400,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_KURSK,547478,YES,law_peasant_levies,0.040000,21.899120,22,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,21,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_MOGILEV,156205,YES,law_peasant_levies,0.040000,6.248200,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_MOSCOW,309825,YES,law_peasant_levies,0.040000,12.393000,13,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,12,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_NENETSIA,7768,NO,law_peasant_levies,0.040000,0.310720,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_NIZHNY_NOVGOROD,395733,YES,law_peasant_levies,0.040000,15.829320,16,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,15,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_NOVGOROD,205029,YES,law_peasant_levies,0.040000,8.201160,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_OB,1479,NO,law_peasant_levies,0.040000,0.059160,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_OKHOTSK,2967,NO,law_peasant_levies,0.040000,0.118680,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_ORYOL,839030,YES,law_peasant_levies,0.040000,33.561200,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,25,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_PERM,194444,YES,law_peasant_levies,0.040000,7.777760,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_PSKOV,176721,YES,law_peasant_levies,0.040000,7.068840,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_RIGA,50095,NO,law_peasant_levies,0.040000,2.003800,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_ROSTOV,157920,YES,law_peasant_levies,0.040000,6.316800,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_RYAZAN,310793,YES,law_peasant_levies,0.040000,12.431720,13,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,12,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_SMOLENSK,257435,YES,law_peasant_levies,0.040000,10.297400,11,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,10,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_SURGUT,3014,YES,law_peasant_levies,0.040000,0.120560,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_TAMBOV,661069,YES,law_peasant_levies,0.040000,26.442760,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,25,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_TARTARIA,297323,NO,law_peasant_levies,0.040000,11.892920,12,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_TOBOLSK,104261,NO,law_peasant_levies,0.040000,4.170440,5,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_TOMSK,90450,NO,law_peasant_levies,0.040000,3.618000,4,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_TRANS_BAIKAL,48786,NO,law_peasant_levies,0.040000,1.951440,2,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_TVER,308027,YES,law_peasant_levies,0.040000,12.321080,13,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,12,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_UFA,92383,YES,law_peasant_levies,0.040000,3.695320,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_UPPER_YENISEYSK,8797,NO,law_peasant_levies,0.040000,0.351880,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_URAL,94451,NO,law_peasant_levies,0.040000,3.778040,4,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_VITEBSK,102533,YES,law_peasant_levies,0.040000,4.101320,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_VYATKA,378000,YES,law_peasant_levies,0.040000,15.120000,16,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,15,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_WEST_KARELIA,62250,YES,law_peasant_levies,0.040000,2.490000,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_YAKUTSK,36689,NO,law_peasant_levies,0.040000,1.467560,2,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RUS,Russia,STATE_YAROSLAVL,752523,YES,law_peasant_levies,0.040000,30.100920,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,25,VANILLA_1_13_9_EFFECTIVE_FORMULA,307,120,120,0,NONE
RWD,Rwanda,STATE_TANGANYIKA,130499,YES,law_peasant_levies,0.040000,5.219960,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,6,5,1,EFFECTIVE_NATIVE_CAP
RYU,Ryukyu,STATE_RYUKYU_ISLANDS,48373,YES,law_peasant_levies,0.040000,1.934920,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,0,0,0,NONE
SAK,Siak,STATE_ACEH,40908,YES,law_peasant_levies,0.040000,1.636320,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,4,2,2,EFFECTIVE_NATIVE_CAP
SAK,Siak,STATE_NORTH_SUMATRA,110362,YES,law_peasant_levies,0.040000,4.414480,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,4,2,2,EFFECTIVE_NATIVE_CAP
SAR,Sardinia-Piedmont,STATE_PIEDMONT,615997,YES,law_professional_army,0.010000,6.159970,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,8,10,8,2,EFFECTIVE_NATIVE_CAP
SAR,Sardinia-Piedmont,STATE_PROVENCE,43050,YES,law_professional_army,0.010000,0.430500,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,8,10,8,2,EFFECTIVE_NATIVE_CAP
SAR,Sardinia-Piedmont,STATE_SARDINIA,131021,YES,law_professional_army,0.010000,1.310210,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,8,10,8,2,EFFECTIVE_NATIVE_CAP
SAR,Sardinia-Piedmont,STATE_SAVOY,117200,YES,law_professional_army,0.010000,1.172000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,8,10,8,2,EFFECTIVE_NATIVE_CAP
SAT,Satara,STATE_BOMBAY,185678,YES,law_professional_army,0.010000,1.856780,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,3,1,2,EFFECTIVE_NATIVE_CAP
SAX,Saxony,STATE_SAXONY,417875,YES,law_professional_army,0.010000,4.178750,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,10,4,6,EFFECTIVE_NATIVE_CAP
SC1,Nueva España,STATE_BAJA_CALIFORNIA,5716,YES,law_professional_army,0.010000,0.057160,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_BAJIO,237583,YES,law_professional_army,0.010000,2.375830,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_CHIAPAS,36669,YES,law_professional_army,0.010000,0.366690,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_CHIHUAHUA,40973,YES,law_professional_army,0.010000,0.409730,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_COSTA_RICA,20998,YES,law_professional_army,0.010000,0.209980,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_DURANGO,39249,YES,law_professional_army,0.010000,0.392490,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_GUATEMALA,119101,YES,law_professional_army,0.010000,1.191010,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_GUERRERO,57830,YES,law_professional_army,0.010000,0.578300,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_HONDURAS,97051,YES,law_professional_army,0.010000,0.970510,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_JALISCO,297540,YES,law_professional_army,0.010000,2.975400,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_MEXICO,452772,YES,law_professional_army,0.010000,4.527720,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_NEW_MEXICO,11449,NO,law_professional_army,0.010000,0.114490,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_NICARAGUA,72000,YES,law_professional_army,0.010000,0.720000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_OAXACA,119918,YES,law_professional_army,0.010000,1.199180,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_RIO_GRANDE,56125,YES,law_professional_army,0.010000,0.561250,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_SAN_SALVADOR,107051,YES,law_professional_army,0.010000,1.070510,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_SINALOA,33735,YES,law_professional_army,0.010000,0.337350,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_SONORA,28181,YES,law_professional_army,0.010000,0.281810,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_TEXAS,3750,YES,law_professional_army,0.010000,0.037500,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_VERACRUZ,62765,YES,law_professional_army,0.010000,0.627650,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_YUCATAN,154242,YES,law_professional_army,0.010000,1.542420,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC1,Nueva España,STATE_ZACATECAS,78327,YES,law_professional_army,0.010000,0.783270,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_ANTIOQUIA,149953,YES,law_professional_army,0.010000,1.499530,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_BOLIVAR,55983,YES,law_professional_army,0.010000,0.559830,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_CAUCA,73100,YES,law_professional_army,0.010000,0.731000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_CUNDINAMARCA,132650,YES,law_professional_army,0.010000,1.326500,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_ECUADOR,253288,YES,law_professional_army,0.010000,2.532880,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_GUAVIARE,32698,YES,law_professional_army,0.010000,0.326980,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_MIRANDA,95782,YES,law_professional_army,0.010000,0.957820,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_PANAMA,33073,YES,law_professional_army,0.010000,0.330730,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC2,Nueva Granada,STATE_ZULIA,114104,YES,law_professional_army,0.010000,1.141040,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,5,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_ANTOFAGASTA,28049,YES,law_professional_army,0.010000,0.280490,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
