Research_Region,Owner_TAG,Country,State_ID,State_Name,Coverage_Status,Historical_Assessment,Sources,Notes
R4_SOUTH_ASIA,HYD,Hyderabad,STATE_CENTRAL_PROVINCES,Central Provinces,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_SOUTH_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,IBO,Igbo,STATE_NIGER_DELTA,Niger Delta,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE | Coverage confidence=LOW,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A; https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,STATE_SOUTH_SUMATRA,South Sumatra,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_SUMATRAN_TRADE_EVIDENCE | Coverage confidence=MEDIUM,https://www.cambridge.org/core/journals/journal-of-global-history/article/shift-from-indirect-to-direct-trade-between-china-and-south-asia-16841740/C3F251BFDDEF4ACCD6683F4B3B571FF4; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R9_SOUTH_AMERICA,IQU,Iquicha,STATE_ICA,Ica,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,IRC,Iron Confederacy,STATE_ALBERTA,Alberta,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,IRC,Iron Confederacy,STATE_MANITOBA,Manitoba,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,IRC,Iron Confederacy,STATE_SASKATCHEWAN,Saskatchewan,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,ISQ,Isaaq,STATE_SOMALILAND,Somaliland,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R5_EAST_ASIA,JAP,Japan,STATE_HOKKAIDO,Yezo,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,JAP,Japan,STATE_TOHOKU,Tohoku,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R4_SOUTH_ASIA,JEY,Jeypore,STATE_CIRCARS,Northern Circars,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_SOUTH_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,JLF,Jolof,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT | Coverage confidence=HIGH,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16; https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R6_SOUTHEAST_ASIA_OCEANIA,KAU,Kaurna,STATE_SOUTH_AUSTRALIA,South Australia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,KBA,Kuba,STATE_KASAI,Kasai,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires; https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KBD,Kabadougou,STATE_WINDWARD_COAST,Windward Coast,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE | Coverage confidence=LOW,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A; https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KBU,Kaabu,STATE_GUINEA,Guinea,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE | Coverage confidence=LOW,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A; https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KBU,Kaabu,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT | Coverage confidence=HIGH,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16; https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R4_SOUTH_ASIA,KHP,Kolhapur,STATE_BOMBAY,Bombay,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_SOUTH_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R4_SOUTH_ASIA,KKI,Kuki,STATE_ARAKAN,Arakan,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_BURMA_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_SLICE | Coverage confidence=MEDIUM,https://www.cambridge.org/core/books/abs/myanmars-external-trade/historical-perspective-of-myanmars-external-trade/B7C9E12116CC024846ECCC4E5DA85EC7; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R4_SOUTH_ASIA,KKI,Kuki,STATE_ASSAM,Assam,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_SOUTH_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R4_SOUTH_ASIA,KKI,Kuki,STATE_MANDALAY,Mandalay,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_BURMA_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_SLICE | Coverage confidence=MEDIUM,https://www.cambridge.org/core/books/abs/myanmars-external-trade/historical-perspective-of-myanmars-external-trade/B7C9E12116CC024846ECCC4E5DA85EC7; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KKY,Kikuyu,STATE_KENYA,Kenya,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R6_SOUTHEAST_ASIA_OCEANIA,KLN,Kulin,STATE_NEW_SOUTH_WALES,New South Wales,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KLN,Kulin,STATE_SOUTH_AUSTRALIA,South Australia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KLN,Kulin,STATE_VICTORIA,Victoria,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,KLO,Khmer Loeu,STATE_CAMBODIA,Cambodia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,STATE_NEW_SOUTH_WALES,New South Wales,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,STATE_NORTHERN_TERRITORY,Northern Territory,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,STATE_QUEENSLAND,Queensland,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,STATE_SOUTH_AUSTRALIA,South Australia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,KNG,Kong,STATE_IVORY_COAST,Ivory Coast,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE | Coverage confidence=LOW,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A; https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KNG,Kong,STATE_VOLTA,Volta,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE | Coverage confidence=LOW,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A; https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
