society_tech_id,era,technology_origin,current_direct_effects,vanilla_predecessor_or_source,responsibility_domain,target_object_type,target_object_id,current_effective_gate_or_hook,expected_target_tech,status,proposed_action,source_vanilla_tech,exact_modifier_key,vanilla_value,current_effective_holder,intended_target_tech,redistribution_status,justification,exact_source_path,exact_future_target_path,required_override_architecture,evidence,design_authority,notes,post_tech6b3d_authoritative_update
organized_elementary_schooling,era_3,NEW_CUSTOM_WITH_TRANSFERRED_RESPONSIBILITIES,NONE,academia;empiricism;rationalism,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,rationalism,,DEFER_STARTING_TECH,DEFER,rationalism,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
constitutional_government,era_4,VANILLA_SPLIT,NONE,democracy,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,democracy,,DEFER_STARTING_TECH,DEFER,democracy,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,egalitarianism,,DEFER_STARTING_TECH,DEFER,egalitarianism,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
scientific_metrology,era_4,VANILLA_SPLIT,NONE,currency_standards,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,currency_standards,,DEFER_STARTING_TECH,DEFER,currency_standards,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
professional_civil_policing,era_6,VANILLA_RETIME_NEW_ID,NONE,law_enforcement;tech_bureaucracy;central_archives,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,law_enforcement,,DEFER_STARTING_TECH,DEFER,law_enforcement,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
early_socialism_cooperativism,era_6,VANILLA_RETIME_NEW_ID,NONE,anarchism;dialectics;socialism,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,dialectics,,DEFER_STARTING_TECH,DEFER,dialectics,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
colonization,era_4,VANILLA_REWIRE_PRESERVED_ID,colonial_affairs_max=2;infamy_against_unrecognized=-0.1,colonization,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,colonization,,DEFER_STARTING_TECH,DEFER,colonization,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,medical_degrees,,DEFER_STARTING_TECH,DEFER,medical_degrees,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
national_sovereignty,era_4,VANILLA_SPLIT,NONE,nationalism;pan-nationalism,post1836_nationalism,mixed,nationalism;pan-nationalism,nationalism;pan-nationalism,nationalism;pan-nationalism,DEFER_POST1836,NO_CHANGE,nationalism;pan-nationalism,,,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,nationalism;pan-nationalism,DEFER_TO_OTHER_SYSTEM,Mature nodes remain researchable in eras 7-8.,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Mature nodes remain researchable in eras 7-8.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
active_principle_pharmacy,era_5,VANILLA_SPLIT,NONE,pharmaceuticals;quinine,post1836_quinine,mixed,quinine,quinine,quinine,DEFER_POST1836,NO_CHANGE,quinine,,,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,quinine,DEFER_TO_OTHER_SYSTEM,Do not duplicate mature quinine.,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Do not duplicate mature quinine.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
postal_savings,era_5,VANILLA_RETIME,five investment efficiency modifiers=0.15;cash_reserves=0.2,mutual_funds;postal_savings,post1836_finance,mixed,mutual_funds,mutual_funds,mutual_funds,DEFER_POST1836,NO_CHANGE,mutual_funds,,,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,mutual_funds,DEFER_TO_OTHER_SYSTEM,Mutual funds remains distinct.,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Mutual funds remains distinct.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv,,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,military_nursing,mixed,modern_nursing,modern_nursing,modern_nursing,DEFER_TECH6C,DEFER,modern_nursing,,,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,modern_nursing,DEFER_TO_OTHER_SYSTEM,Military nursing is out of scope.,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,DEFER,Military nursing is out of scope.,scope TECH6C,,
optical_telegraph_networks,era_4,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,electric_telegraph,military_communications,mixed,electric_telegraph,electric_telegraph,electric_telegraph,DEFER_TECH6C,DEFER,electric_telegraph,,,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,electric_telegraph,DEFER_TO_OTHER_SYSTEM,Electric war communications are out of scope.,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,DEFER,Electric war communications are out of scope.,scope TECH6C,,
central_statistical_offices,era_5,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,central_archives;military_statistics,military_statistics,mixed,military_statistics,military_statistics,military_statistics,DEFER_TECH6C,DEFER,military_statistics,,,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,military_statistics,DEFER_TO_OTHER_SYSTEM,Military statistics is out of scope.,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,DEFER,Military statistics is out of scope.,scope TECH6C,,
