relative_path,object_type,object_id,vanilla_11311_state,old_steam_state,current_steam_state,fork_current_state,steam_delta_type,steam_change_classification,new_or_updated_shadow,same_object_fork_collision,tech_tree_collision,vanilla_11311_collision,tree_requirement_collision,fork_status,proposed_action,exact_future_path,evidence,notes
common/journal_entries/00_opium_wars.txt,FILE,,PRESENT:406dd3d298f5e4e553b9f43707977b36,PRESENT:406dd3d298f5e4e553b9f43707977b36,PRESENT:a7a7c97a7af572658a4c28676cbfc339,PRESENT:a7a7c97a7af572658a4c28676cbfc339,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_opium_wars.txt,XXH3 old=406dd3d298f5e4e553b9f43707977b36; current=a7a7c97a7af572658a4c28676cbfc339; fork=a7a7c97a7af572658a4c28676cbfc339; vanilla=406dd3d298f5e4e553b9f43707977b36.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_oregon.txt,FILE,,PRESENT:1b9d4577583d889e2efa65ab69fe578f,PRESENT:1b9d4577583d889e2efa65ab69fe578f,ABSENT,ABSENT,REMOVED,STEAM_SHADOW_ARCHITECTURE_CHANGE,REMOVED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; upstream removal is already reflected by absence in fork.,common/journal_entries/00_oregon.txt,XXH3 old=1b9d4577583d889e2efa65ab69fe578f; current=ABSENT; fork=ABSENT; vanilla=1b9d4577583d889e2efa65ab69fe578f.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_patagonia.txt,FILE,,PRESENT:02b283d64aa3e63a3c75cb273bfbb079,PRESENT:02b283d64aa3e63a3c75cb273bfbb079,PRESENT:5bb94d34f3bf8fc0c5f3106fdcded0ba,PRESENT:5bb94d34f3bf8fc0c5f3106fdcded0ba,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_patagonia.txt,XXH3 old=02b283d64aa3e63a3c75cb273bfbb079; current=5bb94d34f3bf8fc0c5f3106fdcded0ba; fork=5bb94d34f3bf8fc0c5f3106fdcded0ba; vanilla=02b283d64aa3e63a3c75cb273bfbb079.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_peoples_springtime_je.txt,FILE,,PRESENT:0e25706e822eaabc90dc8ed16b9521f4,PRESENT:0e25706e822eaabc90dc8ed16b9521f4,PRESENT:32917c3980fc5440295a6066f4e1054d,PRESENT:883a9b0158c07fe68ea6e2f011eff2a1,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,common/journal_entries/00_peoples_springtime_je.txt,XXH3 old=0e25706e822eaabc90dc8ed16b9521f4; current=32917c3980fc5440295a6066f4e1054d; fork=883a9b0158c07fe68ea6e2f011eff2a1; vanilla=0e25706e822eaabc90dc8ed16b9521f4.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_plague.txt,FILE,,PRESENT:4b0dd544a1268849b06737cef1325a2f,PRESENT:4b0dd544a1268849b06737cef1325a2f,PRESENT:0ae70d1e34b28b890e105aac8eeeffcd,PRESENT:0ae70d1e34b28b890e105aac8eeeffcd,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_plague.txt,XXH3 old=4b0dd544a1268849b06737cef1325a2f; current=0ae70d1e34b28b890e105aac8eeeffcd; fork=0ae70d1e34b28b890e105aac8eeeffcd; vanilla=4b0dd544a1268849b06737cef1325a2f.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_player_objectives_economic_dominance.txt,FILE,,PRESENT:945bc47ae49d0c418f807e1145759383,PRESENT:945bc47ae49d0c418f807e1145759383,PRESENT:5c451df2acde355b5509684af259e915,PRESENT:5c451df2acde355b5509684af259e915,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_player_objectives_economic_dominance.txt,XXH3 old=945bc47ae49d0c418f807e1145759383; current=5c451df2acde355b5509684af259e915; fork=5c451df2acde355b5509684af259e915; vanilla=945bc47ae49d0c418f807e1145759383.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_player_objectives_egalitarian_society.txt,FILE,,PRESENT:1ed38e06ad9ac73a0087df888c76c34c,PRESENT:1ed38e06ad9ac73a0087df888c76c34c,PRESENT:bc759215e40ac3a4b1043c72729b920c,PRESENT:bc759215e40ac3a4b1043c72729b920c,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_player_objectives_egalitarian_society.txt,XXH3 old=1ed38e06ad9ac73a0087df888c76c34c; current=bc759215e40ac3a4b1043c72729b920c; fork=bc759215e40ac3a4b1043c72729b920c; vanilla=1ed38e06ad9ac73a0087df888c76c34c.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_player_objectives_great_game.txt,FILE,,PRESENT:8b9c9bd4e717b686d284617be7eaef0b,PRESENT:8b9c9bd4e717b686d284617be7eaef0b,PRESENT:a68ccb08047d81c81a5b4568e639c160,PRESENT:ec9278447a9857f9991f174dfa4234e0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,common/journal_entries/00_player_objectives_great_game.txt,XXH3 old=8b9c9bd4e717b686d284617be7eaef0b; current=a68ccb08047d81c81a5b4568e639c160; fork=ec9278447a9857f9991f174dfa4234e0; vanilla=8b9c9bd4e717b686d284617be7eaef0b.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_player_objectives_hegemon.txt,FILE,,PRESENT:b87ca6ab8cff2e36847d163edb019cf0,PRESENT:b87ca6ab8cff2e36847d163edb019cf0,PRESENT:5e394cd31acd52214e788af72427fda1,PRESENT:30ede52cc2626b99db51b06294f76c6c,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,common/journal_entries/00_player_objectives_hegemon.txt,XXH3 old=b87ca6ab8cff2e36847d163edb019cf0; current=5e394cd31acd52214e788af72427fda1; fork=30ede52cc2626b99db51b06294f76c6c; vanilla=b87ca6ab8cff2e36847d163edb019cf0.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_poland.txt,FILE,,PRESENT:6c5cbb1590b92c5700821c88bdfb7300,PRESENT:6c5cbb1590b92c5700821c88bdfb7300,PRESENT:ac37519c189c0a891589d977e92e7437,PRESENT:fc98d036a73240a850e3044b392c5674,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,common/journal_entries/00_poland.txt,XXH3 old=6c5cbb1590b92c5700821c88bdfb7300; current=ac37519c189c0a891589d977e92e7437; fork=fc98d036a73240a850e3044b392c5674; vanilla=6c5cbb1590b92c5700821c88bdfb7300.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_prohibition_laws.txt,FILE,,PRESENT:4657a337ccb4adffa07c80ce4b2cd7f5,PRESENT:4657a337ccb4adffa07c80ce4b2cd7f5,PRESENT:7c3fd7cc530c9591d488157065f56343,PRESENT:7c3fd7cc530c9591d488157065f56343,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_prohibition_laws.txt,XXH3 old=4657a337ccb4adffa07c80ce4b2cd7f5; current=7c3fd7cc530c9591d488157065f56343; fork=7c3fd7cc530c9591d488157065f56343; vanilla=4657a337ccb4adffa07c80ce4b2cd7f5.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_red_scare.txt,FILE,,PRESENT:095d166cfc7bd1c3f7e490bd92b46102,PRESENT:095d166cfc7bd1c3f7e490bd92b46102,PRESENT:c36f2df0aece0e4ea1d696f1cd945a7a,PRESENT:c36f2df0aece0e4ea1d696f1cd945a7a,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_red_scare.txt,XXH3 old=095d166cfc7bd1c3f7e490bd92b46102; current=c36f2df0aece0e4ea1d696f1cd945a7a; fork=c36f2df0aece0e4ea1d696f1cd945a7a; vanilla=095d166cfc7bd1c3f7e490bd92b46102.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_request_recognition.txt,FILE,,PRESENT:2dfe594dc99077271d940f1a130c7d6e,PRESENT:2dfe594dc99077271d940f1a130c7d6e,PRESENT:3a92b6d3cdfd5e163454970d023b800b,PRESENT:3a92b6d3cdfd5e163454970d023b800b,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_request_recognition.txt,XXH3 old=2dfe594dc99077271d940f1a130c7d6e; current=3a92b6d3cdfd5e163454970d023b800b; fork=3a92b6d3cdfd5e163454970d023b800b; vanilla=2dfe594dc99077271d940f1a130c7d6e.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_reunify_china.txt,FILE,,PRESENT:bdf0cb57370e2fd3efd2027dbae27395,PRESENT:bdf0cb57370e2fd3efd2027dbae27395,PRESENT:fe7fe9d1dbdaed4f5ec41cfadc25bc37,PRESENT:f747f23f78a9470b638c444864e24195,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,common/journal_entries/00_reunify_china.txt,XXH3 old=bdf0cb57370e2fd3efd2027dbae27395; current=fe7fe9d1dbdaed4f5ec41cfadc25bc37; fork=f747f23f78a9470b638c444864e24195; vanilla=bdf0cb57370e2fd3efd2027dbae27395.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_romania.txt,FILE,,PRESENT:3263149eec1e05f382b31a3be8109053,PRESENT:3263149eec1e05f382b31a3be8109053,PRESENT:f0e580f7b41d4af0002c0f0d2daed5fb,PRESENT:f0e580f7b41d4af0002c0f0d2daed5fb,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_romania.txt,XXH3 old=3263149eec1e05f382b31a3be8109053; current=f0e580f7b41d4af0002c0f0d2daed5fb; fork=f0e580f7b41d4af0002c0f0d2daed5fb; vanilla=3263149eec1e05f382b31a3be8109053.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_scramble_for_africa.txt,FILE,,PRESENT:11ecc65e22e8b8adb92dbc69127f7ef1,PRESENT:11ecc65e22e8b8adb92dbc69127f7ef1,PRESENT:7aecff8d9174b7f4f200d67791056e24,PRESENT:7aecff8d9174b7f4f200d67791056e24,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_scramble_for_africa.txt,XXH3 old=11ecc65e22e8b8adb92dbc69127f7ef1; current=7aecff8d9174b7f4f200d67791056e24; fork=7aecff8d9174b7f4f200d67791056e24; vanilla=11ecc65e22e8b8adb92dbc69127f7ef1.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_seminole_wars.txt,FILE,,PRESENT:92126a7262a2e9099744e2aed584fa88,PRESENT:92126a7262a2e9099744e2aed584fa88,PRESENT:e2542122bd24f62ea3a1e9c96adc7cc5,PRESENT:e2542122bd24f62ea3a1e9c96adc7cc5,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_seminole_wars.txt,XXH3 old=92126a7262a2e9099744e2aed584fa88; current=e2542122bd24f62ea3a1e9c96adc7cc5; fork=e2542122bd24f62ea3a1e9c96adc7cc5; vanilla=92126a7262a2e9099744e2aed584fa88.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_sick_man.txt,FILE,,PRESENT:6e3a595e4fa0cf5a4393667db019650f,PRESENT:6e3a595e4fa0cf5a4393667db019650f,PRESENT:4a012bb08427aadb160cf52da0844eb1,PRESENT:4a012bb08427aadb160cf52da0844eb1,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_sick_man.txt,XXH3 old=6e3a595e4fa0cf5a4393667db019650f; current=4a012bb08427aadb160cf52da0844eb1; fork=4a012bb08427aadb160cf52da0844eb1; vanilla=6e3a595e4fa0cf5a4393667db019650f.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_skyscraper.txt,FILE,,PRESENT:214e41ecee0e79f60e52bbc48432efa3,PRESENT:214e41ecee0e79f60e52bbc48432efa3,PRESENT:b1fde0d2f0b5d1a6d5ca1898d3f43c36,PRESENT:b1fde0d2f0b5d1a6d5ca1898d3f43c36,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_skyscraper.txt,XXH3 old=214e41ecee0e79f60e52bbc48432efa3; current=b1fde0d2f0b5d1a6d5ca1898d3f43c36; fork=b1fde0d2f0b5d1a6d5ca1898d3f43c36; vanilla=214e41ecee0e79f60e52bbc48432efa3.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_slave_owner_paranoia.txt,FILE,,PRESENT:3faf1956249cec647086f00825547905,PRESENT:3faf1956249cec647086f00825547905,PRESENT:76f02a341e6c7767fc391737f9d5cb69,PRESENT:76f02a341e6c7767fc391737f9d5cb69,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_slave_owner_paranoia.txt,XXH3 old=3faf1956249cec647086f00825547905; current=76f02a341e6c7767fc391737f9d5cb69; fork=76f02a341e6c7767fc391737f9d5cb69; vanilla=3faf1956249cec647086f00825547905.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_standard_of_living.txt,FILE,,PRESENT:34feb1a854a85a57784002fb797794d3,PRESENT:34feb1a854a85a57784002fb797794d3,PRESENT:0127300d01abc0f4f52d5aa5faf27365,PRESENT:0127300d01abc0f4f52d5aa5faf27365,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_standard_of_living.txt,XXH3 old=34feb1a854a85a57784002fb797794d3; current=0127300d01abc0f4f52d5aa5faf27365; fork=0127300d01abc0f4f52d5aa5faf27365; vanilla=34feb1a854a85a57784002fb797794d3.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_strike_je.txt,FILE,,PRESENT:c9c4121ec8a01b4a9fbf5abb416e30cd,PRESENT:c9c4121ec8a01b4a9fbf5abb416e30cd,PRESENT:4d90861a72014ba67e3108f0038a92a2,PRESENT:4d90861a72014ba67e3108f0038a92a2,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_strike_je.txt,XXH3 old=c9c4121ec8a01b4a9fbf5abb416e30cd; current=4d90861a72014ba67e3108f0038a92a2; fork=4d90861a72014ba67e3108f0038a92a2; vanilla=c9c4121ec8a01b4a9fbf5abb416e30cd.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_suffragists.txt,FILE,,PRESENT:093a0a1deeaa3f0fdeb14125c2b197ec,PRESENT:093a0a1deeaa3f0fdeb14125c2b197ec,PRESENT:01656abdd14ec79586de188a2576c477,PRESENT:01656abdd14ec79586de188a2576c477,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_suffragists.txt,XXH3 old=093a0a1deeaa3f0fdeb14125c2b197ec; current=01656abdd14ec79586de188a2576c477; fork=01656abdd14ec79586de188a2576c477; vanilla=093a0a1deeaa3f0fdeb14125c2b197ec.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_taiping.txt,FILE,,PRESENT:667e3f39d5cd5ad7119e7b1b7494d021,PRESENT:667e3f39d5cd5ad7119e7b1b7494d021,PRESENT:7cfd82e65def87d4bc6c986a342e3844,PRESENT:7cfd82e65def87d4bc6c986a342e3844,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_taiping.txt,XXH3 old=667e3f39d5cd5ad7119e7b1b7494d021; current=7cfd82e65def87d4bc6c986a342e3844; fork=7cfd82e65def87d4bc6c986a342e3844; vanilla=667e3f39d5cd5ad7119e7b1b7494d021.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_texas.txt,FILE,,PRESENT:3889fb6439e0ddac7d0fc5562b07df76,PRESENT:3889fb6439e0ddac7d0fc5562b07df76,PRESENT:f0116617ec24692114d7b6892d5d3c0a,PRESENT:f0116617ec24692114d7b6892d5d3c0a,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_texas.txt,XXH3 old=3889fb6439e0ddac7d0fc5562b07df76; current=f0116617ec24692114d7b6892d5d3c0a; fork=f0116617ec24692114d7b6892d5d3c0a; vanilla=3889fb6439e0ddac7d0fc5562b07df76.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_trade_route_event_missions.txt,FILE,,PRESENT:c3ced72ad8372f2bbb0257412c7b7dd3,PRESENT:c3ced72ad8372f2bbb0257412c7b7dd3,PRESENT:bdee972406cb9c8e84b5f510f926e358,PRESENT:bdee972406cb9c8e84b5f510f926e358,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_trade_route_event_missions.txt,XXH3 old=c3ced72ad8372f2bbb0257412c7b7dd3; current=bdee972406cb9c8e84b5f510f926e358; fork=bdee972406cb9c8e84b5f510f926e358; vanilla=c3ced72ad8372f2bbb0257412c7b7dd3.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_treaty_of_london.txt,FILE,,PRESENT:88e87189cf888cb6d7e54db98c7cc480,PRESENT:7f7084c095f3e532873a23e138f97066,ABSENT,ABSENT,REMOVED,STEAM_SHADOW_ARCHITECTURE_CHANGE,REMOVED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; upstream removal is already reflected by absence in fork.,common/journal_entries/00_treaty_of_london.txt,XXH3 old=7f7084c095f3e532873a23e138f97066; current=ABSENT; fork=ABSENT; vanilla=88e87189cf888cb6d7e54db98c7cc480.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_turtle_island.txt,FILE,,PRESENT:8c9af420b3cfb9577418a55dc261be8e,PRESENT:8c9af420b3cfb9577418a55dc261be8e,PRESENT:b312dcd400a7d4f680dcb5819a7887b0,PRESENT:b312dcd400a7d4f680dcb5819a7887b0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_turtle_island.txt,XXH3 old=8c9af420b3cfb9577418a55dc261be8e; current=b312dcd400a7d4f680dcb5819a7887b0; fork=b312dcd400a7d4f680dcb5819a7887b0; vanilla=8c9af420b3cfb9577418a55dc261be8e.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_tutorial.txt,FILE,,PRESENT:9ea8f1ea9962ce3dfb058f3623352744,PRESENT:9ea8f1ea9962ce3dfb058f3623352744,PRESENT:6872f9d4265e8c95dc8b4c6469268e0f,PRESENT:6872f9d4265e8c95dc8b4c6469268e0f,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_tutorial.txt,XXH3 old=9ea8f1ea9962ce3dfb058f3623352744; current=6872f9d4265e8c95dc8b4c6469268e0f; fork=6872f9d4265e8c95dc8b4c6469268e0f; vanilla=9ea8f1ea9962ce3dfb058f3623352744.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_veiled_protectorate.txt,FILE,,PRESENT:0b7c40501a59a2b4fdc3a23e55a8adca,PRESENT:0b7c40501a59a2b4fdc3a23e55a8adca,PRESENT:7a64647a75191fa0acaef712efb71b98,PRESENT:7a64647a75191fa0acaef712efb71b98,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_veiled_protectorate.txt,XXH3 old=0b7c40501a59a2b4fdc3a23e55a8adca; current=7a64647a75191fa0acaef712efb71b98; fork=7a64647a75191fa0acaef712efb71b98; vanilla=0b7c40501a59a2b4fdc3a23e55a8adca.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_victoria.txt,FILE,,PRESENT:32e0da017e0a7b0e7b2cfeb45c65fc07,PRESENT:32e0da017e0a7b0e7b2cfeb45c65fc07,PRESENT:10db2c8d5da7f39d423fa1ad8a9fe619,PRESENT:10db2c8d5da7f39d423fa1ad8a9fe619,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_victoria.txt,XXH3 old=32e0da017e0a7b0e7b2cfeb45c65fc07; current=10db2c8d5da7f39d423fa1ad8a9fe619; fork=10db2c8d5da7f39d423fa1ad8a9fe619; vanilla=32e0da017e0a7b0e7b2cfeb45c65fc07.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_warlord_china.txt,FILE,,PRESENT:f3e652b09ba892c489b80c6bf96eee4d,PRESENT:f3e652b09ba892c489b80c6bf96eee4d,PRESENT:9e39faa84a7b4dd1e65de679d893d92f,PRESENT:9e39faa84a7b4dd1e65de679d893d92f,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_warlord_china.txt,XXH3 old=f3e652b09ba892c489b80c6bf96eee4d; current=9e39faa84a7b4dd1e65de679d893d92f; fork=9e39faa84a7b4dd1e65de679d893d92f; vanilla=f3e652b09ba892c489b80c6bf96eee4d.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_west_america.txt,FILE,,PRESENT:1a876be3e51f4315f6a34127068e4029,PRESENT:1a876be3e51f4315f6a34127068e4029,PRESENT:66c50627d09d95fdcffc3068260dee68,PRESENT:66c50627d09d95fdcffc3068260dee68,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_west_america.txt,XXH3 old=1a876be3e51f4315f6a34127068e4029; current=66c50627d09d95fdcffc3068260dee68; fork=66c50627d09d95fdcffc3068260dee68; vanilla=1a876be3e51f4315f6a34127068e4029.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/00_zanzibar.txt,FILE,,PRESENT:8225c0b4e1c218e5373427340179b19b,PRESENT:8225c0b4e1c218e5373427340179b19b,PRESENT:1a7bdbce45c59de269536c6389e7015f,PRESENT:1a7bdbce45c59de269536c6389e7015f,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/00_zanzibar.txt,XXH3 old=8225c0b4e1c218e5373427340179b19b; current=1a7bdbce45c59de269536c6389e7015f; fork=1a7bdbce45c59de269536c6389e7015f; vanilla=8225c0b4e1c218e5373427340179b19b.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/journal_entries/01_algeria.txt,FILE,,PRESENT:7e2370ef5d4783807c444007fa3dd644,PRESENT:7e2370ef5d4783807c444007fa3dd644,PRESENT:438ede976eb17f4f6938f45feec12671,PRESENT:438ede976eb17f4f6938f45feec12671,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/journal_entries/01_algeria.txt,XXH3 old=7e2370ef5d4783807c444007fa3dd644; current=438ede976eb17f4f6938f45feec12671; fork=438ede976eb17f4f6938f45feec12671; vanilla=7e2370ef5d4783807c444007fa3dd644.,Exact temporal comparison against local 2.3.0.1 snapshot.
