index,hidden_tech_id,grant_type,country_tag,country_name,tier_effect,source_file,effective_layer,current_grant,hidden_tech_era,tech6b3e_recommended_successor,successor_era,other_visible_starting_techs,historical_fit_1776,runtime_effect_if_alias_retained,duplicate_or_redundant,recommended_action,recommended_target_tech,recommended_target_era,confidence,human_review_required,historical_rationale,gameplay_rationale,source_evidence,notes
090,enclosure,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> enclosure; occurrences=1; lines=86,era_4,improved_husbandry,era_1,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,improved_husbandry,era_1,MEDIUM,NO,Tier 4: Improved husbandry is a broad agrarian baseline without a European land-tenure assumption. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=agrarian productivity
091,enclosure,SCRIPTED_TIER,,,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> enclosure; occurrences=1; lines=115,era_4,improved_husbandry,era_1,shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,improved_husbandry,era_1,MEDIUM,NO,Tier 5: Agricultural know-how is valid; European enclosure tenure is not assumed. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=agrarian productivity
092,enclosure,SCRIPTED_TIER,,,effect_starting_technology_tier_6_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> enclosure; occurrences=1; lines=134,era_4,improved_husbandry,era_1,,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,improved_husbandry,era_1,MEDIUM,NO,Tier 6: Improved husbandry captures agrarian knowledge without imposing enclosure institutions. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=agrarian productivity
093,gunsmithing,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> gunsmithing; occurrences=1; lines=56,era_7,regulated_small_arms,era_2,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: another row in the same tier is recommended to supply the covering visible technology,ALREADY_REPRESENTED_BY_OTHER_STARTING_TECH,regulated_small_arms,era_2,MEDIUM,NO,Tier 3: The line_infantry row in the same tier is recommended to grant regulated_small_arms. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H6;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regulated small-arms manufacture
094,gunsmithing,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> gunsmithing; occurrences=1; lines=98,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,Tier 4: Regulated flintlock arms are a defensible baseline for centralized tier-4 polities. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H6;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regulated small-arms manufacture
095,intensive_agriculture,SCRIPTED_TIER,,,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> intensive_agriculture; occurrences=1; lines=9,era_5,advanced_crop_rotations,era_3,atmospheric_engine;coke_smelting;commercial_insurance_markets;distillation;enclosed_dock_systems;general_staff;improved_husbandry;institutionalized_public_credit;institutionalized_scientific_exchange;international_relations;mechanical_tools;organized_forestry;organized_textile_production;percussion_cap;periodical_print_networks;railways;scientific_fortification_siegecraft;shaft_mining;state_dockyard_systems;stock_exchange;traditional_food_processing;traditional_papermaking,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,advanced_crop_rotations,era_3,MEDIUM,NO,Tier 1: Advanced crop rotations are the period-appropriate agricultural capability. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=advanced agronomy
096,international_trade,DIRECT_COUNTRY,AGC,Angoche,,common/history/countries/agc -angoche.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Angoche, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
097,international_trade,DIRECT_COUNTRY,ARS,Arsiland,,common/history/countries/ars - arsiland.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Arsiland, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
098,international_trade,DIRECT_COUNTRY,ASH,Ashanti,,common/history/countries/ash - ashanti.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Ashanti, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
099,international_trade,DIRECT_COUNTRY,AWS,Aussa,,common/history/countries/aws - aussa.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Aussa, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
100,international_trade,DIRECT_COUNTRY,BEN,Benin,,common/history/countries/ben - benin.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Benin, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
101,international_trade,DIRECT_COUNTRY,BGI,Bagirmi,,common/history/countries/bgi - bagirmi.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Bagirmi, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
102,international_trade,DIRECT_COUNTRY,BHV,Gujarati Prince,,common/history/countries/bhv - gujarati prince.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=11,era_7,commercial_insurance_markets,era_1,distillation;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Gujarati Prince, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
103,international_trade,DIRECT_COUNTRY,BRG,Borgu,,common/history/countries/brg - borgu.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Borgu, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
104,international_trade,DIRECT_COUNTRY,BST,Basuto,,common/history/countries/bst - basuto.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=5,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Basuto, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
105,international_trade,DIRECT_COUNTRY,CHI,China,,common/history/countries/chi - china.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=8,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for China, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
106,international_trade,DIRECT_COUNTRY,CRI,Crimean Khanate,,common/history/countries/cri - crimean khanate.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=10,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Crimean Khanate, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
107,international_trade,DIRECT_COUNTRY,DAH,Dahomey,,common/history/countries/dah - dahomey.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Dahomey, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
