TAG,Country,Region,Category,Technology_ID,Classification,Local_Current_Status,Regional_Decision,Confidence,Historical_Status,Historical_Target,Prerequisite_Status_Regional,Tree_Issue_Regional,Classification_Issue_Regional,Synthesis_Decision,Synthesis_Confidence,Synthesis_Reason,Source_1,Source_2,Research_File
KSN,Kasanje,AFRICA,military,permanent_military_hospitals,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,political_economy,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,production,precision_boring,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,production,selective_breeding,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,CLOSED,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,military,ship_classification_surveying,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,specialized_technical_academies,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,military,standardized_field_artillery,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,systematic_cadastral_surveying,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,systematic_legal_codification,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,systematic_population_registration,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,production,turnpike_road_networks,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,variolation_networks,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/smallpox-inoculation-in-africa/E43D8B3146D1EC4649699AD758E3B37A,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KSN,Kasanje,AFRICA,society,veterinary_science,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.metmuseum.org/exhibitions/listings/2015/kongo/blog/posts/kongo-textiles-renaissance-european-collections,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,codified_practical_knowledge,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,coke_smelting,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,commercial_insurance_markets,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,distillation,A,ABSENT,REVIEW,LOW,SECTORAL,ABSENT,NOT_APPLICABLE,,,REVIEW_ABSENT,LOW,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,military,enclosed_dock_systems,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,improved_husbandry,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,PRESENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,industrial_acids,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,institutionalized_public_credit,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,institutionalized_scientific_exchange,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,international_relations,A,ABSENT,ADD,MEDIUM,ESTABLISHED,PRESENT,NOT_APPLICABLE,,,ADD,MEDIUM,ADD régional historiquement justifié; l’arbre est évalué séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,organized_forestry,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,organized_textile_production,A,ABSENT,REVIEW,LOW,SECTORAL,ABSENT,NOT_APPLICABLE,,,REVIEW_ABSENT,LOW,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,periodical_print_networks,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,military,regulated_small_arms,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,military,scientific_fortification_siegecraft,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,military,scientific_naval_architecture,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,shaft_mining,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,military,state_dockyard_systems,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,stock_exchange,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,sugar_refining,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,CLOSED,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,society,systematic_administrative_statistics,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,traditional_food_processing,A,ABSENT,ADD,MEDIUM,ESTABLISHED,PRESENT,NOT_APPLICABLE,,,ADD,MEDIUM,ADD régional historiquement justifié; l’arbre est évalué séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,traditional_furniture_making,A,ABSENT,ADD,MEDIUM,ESTABLISHED,PRESENT,TREE_STRUCTURE_REVIEW,TREE_STRUCTURE_REVIEW: capacité historiquement justifiée mais au moins un parent n’est pas historiquement justifié/établi au même niveau.,,ADD,MEDIUM,ADD régional historiquement justifié; l’arbre est évalué séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,traditional_glassmaking,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,traditional_papermaking,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,advanced_crop_rotations,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,advanced_spinning,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
KZM,Kazembe,AFRICA,production,applied_mineralogy,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.metmuseum.org/de/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afc.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
