Change_Type,Target,Current_Value,Proposed_Value,Affected_TAG_Count,Affected_TAGs,Reason,Depends_On,Risk,Validation_Required
COUNTRY_TECH_ADD,ECU:light_infantry_tactics,ABSENT,PRESENT,1,ECU,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ECU:medical_degrees,ABSENT,PRESENT,1,ECU,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ECU:traditional_food_processing,ABSENT,PRESENT,1,ECU,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ECU:organized_workshops,ABSENT,PRESENT,1,ECU,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EGY:codified_practical_knowledge,ABSENT,PRESENT,1,EGY,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EGY:light_infantry_tactics,ABSENT,PRESENT,1,EGY,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EGY:regulated_small_arms,ABSENT,PRESENT,1,EGY,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EGY:standardized_field_artillery,ABSENT,PRESENT,1,EGY,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,EGY:systematic_administrative_statistics,PRESENT,ABSENT,1,EGY,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EGY:organized_workshops,ABSENT,PRESENT,1,EGY,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EGY:traditional_glassmaking,ABSENT,PRESENT,1,EGY,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:codified_practical_knowledge,ABSENT,PRESENT,1,ETH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:distillation,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:improved_agricultural_implements,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:institutionalized_scientific_exchange,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:organized_elementary_schooling,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ETH:shaft_mining,PRESENT,ABSENT,1,ETH,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ETH:systematic_administrative_statistics,PRESENT,ABSENT,1,ETH,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:systematic_legal_codification,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:traditional_food_processing,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:organized_workshops,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ETH:variolation_networks,ABSENT,PRESENT,1,ETH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EWE:improved_agricultural_implements,ABSENT,PRESENT,1,EWE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EWE:organized_textile_production,ABSENT,PRESENT,1,EWE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EWE:traditional_food_processing,ABSENT,PRESENT,1,EWE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,EWE:organized_workshops,ABSENT,PRESENT,1,EWE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,EZO:systematic_administrative_statistics,PRESENT,ABSENT,1,EZO,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:advanced_crop_rotations,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:applied_mineralogy,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:codified_practical_knowledge,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:improved_agricultural_implements,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,FIN:international_relations,PRESENT,ABSENT,1,FIN,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:light_infantry_tactics,ABSENT,PRESENT,1,FIN,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:medical_degrees,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:military_topographic_surveying,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:organized_elementary_schooling,ABSENT,PRESENT,1,FIN,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,FIN:organized_forestry,PRESENT,ABSENT,1,FIN,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:permanent_engineer_services,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:permanent_military_hospitals,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:political_economy,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:selective_breeding,ABSENT,PRESENT,1,FIN,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:ship_classification_surveying,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:standardized_field_artillery,ABSENT,PRESENT,1,FIN,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:sugar_refining,ABSENT,PRESENT,1,FIN,REVIEW arbitré PRESENT pour la capacité traditionnelle; les PM modernes attachés au nœud restent un bloqueur de classification.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:systematic_legal_codification,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:organized_workshops,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:traditional_glassmaking,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FIN:variolation_networks,ABSENT,PRESENT,1,FIN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FJI:scientific_naval_architecture,ABSENT,PRESENT,1,FJI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FNG:traditional_food_processing,ABSENT,PRESENT,1,FNG,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:advanced_crop_rotations,ABSENT,PRESENT,1,FRA,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:armament_standardization_inspection,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:atmospheric_engine,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:commercial_insurance_markets,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:improved_agricultural_implements,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:industrial_acids,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:industrial_ceramics,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:institutionalized_public_credit,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:marine_chronometry,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:medical_degrees,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:military_topographic_surveying,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:organized_forestry,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:permanent_military_hospitals,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:political_economy,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:stock_exchange,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:sugar_refining,ABSENT,PRESENT,1,FRA,REVIEW arbitré PRESENT pour la capacité traditionnelle; les PM modernes attachés au nœud restent un bloqueur de classification.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:organized_workshops,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:traditional_glassmaking,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:traditional_papermaking,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,FRA:turnpike_road_networks,PRESENT,ABSENT,1,FRA,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRA:veterinary_science,ABSENT,PRESENT,1,FRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,FRM:improved_husbandry,PRESENT,ABSENT,1,FRM,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,FRM:periodical_print_networks,ABSENT,PRESENT,1,FRM,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,FRM:shaft_mining,PRESENT,ABSENT,1,FRM,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
