TAG,Country,Region,Subregion,Current_Tier,Tier_Action,Recommended_Tier,Technology_ID,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Note,Gameplay_Note,Reason,Source_1,Source_2
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,KEEP,MEDIUM,SECTORAL,Parent de fortification manquant: tolérance C; ne pas importer les réformes militaires de Muḥammad ʿAlī.,"military, era_2, classe A; déblocages: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry.","La garnison ottomane et les maisons militaires utilisent des armes à feu, mais cela ne vaut pas encore armée industrielle réformée.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REVIEW,MEDIUM,SECTORAL,Le prérequis armes réglementaires est parfois REVIEW/sectoriel; accepter au besoin une abstraction locale plutôt que supposer une armée européenne standard.,"military, era_3, classe B; déblocages: —.","La guerre locale emploie fantassins armés, tirailleurs, milices ou forces irrégulières; l’équivalence exacte avec ce nœud frontière reste contextuelle.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REVIEW,MEDIUM,SECTORAL,"Accès possible à l’appareil ottoman, mais ne pas attribuer automatiquement la standardisation du cœur impérial à une province/autonomie locale.","military, era_3, classe B; déblocages: PM:pm_cannons.",Des pièces et artilleurs peuvent exister; les preuves ne suffisent pas à une capacité locale systématique équivalente au nœud.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,coke_smelting,TIER,REMOVE,HIGH,ABSENT,Le parent `organized_forestry` est lui-même absent; retirer l’enfant plutôt que d’ajouter artificiellement le parent.,"production, era_1, classe A; déblocages: bâtiment:building_steel_mill, bâtiment:building_tooling_workshop.",La fonte au coke et les bâtiments sidérurgiques/outillage correspondants ne sont pas établis localement dans ces TAG au 1er janvier 1776.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_pot_stills, PM:pm_spiced_food_preparations.",La distillation et les préparations alimentaires associées sont des techniques anciennes et largement diffusées; aucune innovation postérieure à 1776 n’est requise.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry.",Agriculture et élevage organisés sont antérieurs à 1776 dans l’ensemble de ces sociétés; le nœud reste assez générique pour représenter ces capacités sans imposer une mécanisation.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_craftsman_sewing, bâtiment:building_textile_mill.","Production textile artisanale/proto-industrielle attestée ou plausible à l’échelle des villes, oasis ou foyers domestiques; ne pas confondre avec filature mécanisée.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REVIEW,MEDIUM,SECTORAL,—,"production, era_1, classe A; déblocages: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry.","Des extractions locales sont possibles, mais les sources retenues ne démontrent pas une capacité nationale suffisamment systématique pour tous les bâtiments miniers du nœud.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,applied_mineralogy,TIER,REMOVE,HIGH,ABSENT,Le parent `shaft_mining` est au mieux sectoriel/review; la minéralogie appliquée du nœud B n’est pas justifiée localement.,"production, era_3, classe B; déblocages: bâtiment:building_gold_field, bâtiment:building_gold_mine, bâtiment:building_phosphate_mine.",Le tier 3 projette une spécialisation minière/scientifique sans base suffisante en Égypte ou dans les TAG grecs/ioniens.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,KEEP,HIGH,ABSTRACT,—,"society, era_1, classe A; déblocages: —.","Diplomatie, tribut, commerce caravanier ou maritime et relations avec voisins/Empires justifient ce nœud abstrait sans supposer un ministère moderne des Affaires étrangères.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,Chaîne de prérequis incomplète: les traditions savantes/manuscrites peuvent justifier l’enfant sans imposer presse périodique et échange scientifique institutionnalisé; tolérance C.,"society, era_2, classe A; déblocages: —.","Les administrations, juristes, artisans et traditions manuscrites fournissent un socle de savoir pratique codifié, mais le nœud doit rester une abstraction préindustrielle.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,commercial_insurance_markets,TIER,REMOVE,HIGH,ABSENT,Le parent `institutionalized_public_credit` est absent; ne pas l’ajouter automatiquement pour sauver ce nœud.,"society, era_2, classe A; déblocages: loi:law_mercantilism, loi:law_mercantilism_navigation_acts.",Les crédits et associations marchandes ne démontrent pas à eux seuls un marché d’assurance commerciale institutionnalisé au sens gameplay.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,systematic_administrative_statistics,TIER,REVIEW,MEDIUM,ABSTRACT,—,"society, era_2, classe A; déblocages: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance.","Il existe une administration fiscale/civile, mais « statistiques d’État » et ses bonus de capacité fiscale/institutionnelle sont plus forts que les preuves disponibles pour 1776.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,medical_degrees,TIER,REMOVE,HIGH,ABSENT,Le parent `institutionalized_scientific_exchange` manque; l’enfant est trop institutionnalisé.,"society, era_3, classe B; déblocages: loi:law_charitable_health_system.",Présence de praticiens et de savoirs médicaux ne vaut pas système local de diplômes médicaux augmentant une institution de santé.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,specialized_technical_academies,TIER,REMOVE,HIGH,ABSENT,Le parent scientifique manque et l’enfant n’est pas localement attesté. Ne pas projeter des institutions postérieures ou des centres de la métropole.,"society, era_3, classe B; déblocages: bâtiment:building_university.",Aucune académie technique locale de niveau comparable n’est établie au 1er janvier 1776; l’Égypte réformatrice et les institutions grecques ultérieures sont postérieures.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,urbanization,TIER,KEEP,HIGH,ABSTRACT,Nœud/alias de compatibilité; ne pas l’interpréter comme une urbanisation industrielle du XIXe siècle.,"society, era_7, classe E; déblocages: bâtiment:building_construction_sector, bâtiment:building_urban_center.",Le nœud est explicitement signalé comme exception de compatibilité dans le CSV; le conserver évite de confondre architecture de l’arbre et capacité historique.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/era-of-muhammad-ali-pasha-18051848/68D161C75F9EB1BC63E28C3148AD5DBD
EGY,Egypt,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Égypte ottomane,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,traditional_food_processing,ABSENT,ADD,HIGH,ESTABLISHED,Pas de prérequis direct.,"production, era_1, classe A; déblocages: bâtiment:building_food_industry.","L’Égypte exporte riz, sucre, blé et conserve une forte économie artisanale/commerciale; le nœud traditionnel correspond mieux à 1776 que les nœuds industriels du tier 3.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.loc.gov/collections/arabic-language-rare-materials-collection/about-this-collection/
GRE,Greece,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans / monde grec,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,periodical_print_networks,EXPLICIT,REMOVE,HIGH,ABSENT,"Si `codified_practical_knowledge` reste, tolérer une incohérence C: traditions manuscrites/éducatives sans presse périodique locale.","society, era_1, classe A; déblocages: loi:law_censorship, loi:law_religious_schools.",L’Ephimeris grecque de Vienne ne paraît qu’en 1791; le réseau de périodiques grecs se développe surtout dans les années 1810.,https://books.openedition.org/efa/9085,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A
GRE,Greece,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans / monde grec,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,REVIEW,MEDIUM,SECTORAL,Parent de fortification manquant; ne pas ajouter automatiquement. La distinction entre armes possédées et industrie réglementaire est décisive.,"military, era_2, classe A; déblocages: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry.","Des armes à feu sont disponibles et parfois fabriquées/réparées, mais les preuves ne suffisent pas pour une production/standardisation étatique locale complète.",https://books.openedition.org/efa/9085,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A
GRE,Greece,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans / monde grec,tier_3,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REVIEW,MEDIUM,SECTORAL,Le prérequis armes réglementaires est parfois REVIEW/sectoriel; accepter au besoin une abstraction locale plutôt que supposer une armée européenne standard.,"military, era_3, classe B; déblocages: —.","La guerre locale emploie fantassins armés, tirailleurs, milices ou forces irrégulières; l’équivalence exacte avec ce nœud frontière reste contextuelle.",https://books.openedition.org/efa/9085,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A
